// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
06923		21.737054	7.133210	-2.901214	-16.030843	1.704078	6.671993	0.570197	2.129751	5.666137	-0.499512	0.913330	-0.652344	0.214909	0.077531	-0.031094	0.343590	0.393048	-0.567326	0.636868	-84.031857	-62.935399	-178.950852						
06924		18.767635	13.489264	-5.067048	-21.259184	3.361575	0.009848	-0.845379	1.104299	5.092952	-0.464600	0.938477	-0.656738	0.183879	0.139389	-0.052276	0.332029	0.373478	-0.577976	0.645147	-83.931477	-59.963415	-179.621540						
06925		15.134776	6.785634	-1.580734	-13.791411	0.771165	-0.498457	-0.993824	0.141152	4.830751	-0.438232	0.954346	-0.650146	0.149640	0.071405	-0.016262	0.318537	0.357234	-0.589872	0.650360	-84.825828	-57.188110	-179.247454						
06926		13.918914	0.549768	-1.206323	-8.334310	1.019291	1.366186	-0.529644	0.001563	4.112512	-0.414063	0.970459	-0.652344	0.139037	0.008326	-0.012084	0.306043	0.344182	-0.598846	0.655179	-85.433918	-54.839976	-178.885739						
06927		11.569022	1.558480	-2.349251	-8.274319	2.032177	-1.495109	0.426154	-0.092846	3.412493	-0.385254	0.975342	-0.656738	0.115412	0.017606	-0.023403	0.293732	0.334803	-0.603455	0.661416	-85.485549	-52.882145	-178.526304						
06928		9.203940	-3.853596	-6.779936	-3.290806	7.001265	-0.556982	2.001406	0.000347	2.900279	-0.374023	0.978027	-0.689697	0.092579	-0.036515	-0.068172	0.280746	0.328953	-0.601632	0.671573	-84.533341	-51.227904	-178.285699						
06929		15.979760	-2.449201	-11.400416	-9.568868	11.268079	3.330896	2.692352	-0.406435	2.042625	-0.364990	0.980469	-0.702637	0.160258	-0.021322	-0.113980	0.268118	0.327840	-0.596512	0.681768	-83.433767	-50.075599	-177.719873						
06930		13.185092	17.559649	-2.537832	-22.067899	-0.526642	-10.973167	1.755152	-0.201899	-0.943770	-0.386963	0.968994	-0.718018	0.132703	0.175185	-0.023706	0.267838	0.333709	-0.589270	0.685319	-82.499916	-50.628723	-177.634643						
06931		0.387572	19.454082	-0.420394	-15.159671	-2.888864	-21.670808	1.431225	-0.137869	-1.327576	-0.398193	0.968994	-0.733398	0.005169	0.194533	-0.002809	0.269501	0.339932	-0.582386	0.687490	-81.658648	-51.380303	-177.669035						
06932		-1.065310	10.696098	3.237126	-7.055475	-5.084663	-16.910969	0.768504	-0.088441	-0.873821	-0.409180	0.964355	-0.735596	-0.010200	0.106881	0.032777	0.270949	0.343862	-0.578406	0.688326	-81.200890	-51.888924	-177.698888						
06933		0.745043	4.409839	3.514860	-3.304666	-4.287470	-11.559848	0.171503	-0.192382	-1.264578	-0.419678	0.946289	-0.742188	0.007695	0.044020	0.035194	0.274366	0.348346	-0.575970	0.686758	-81.111571	-52.609200	-177.694535						
06934		0.809083	3.292596	2.045482	-2.730711	-2.641099	-10.929565	-0.054002	-0.316543	-1.653834	-0.446533	0.945801	-0.742188	0.008330	0.032863	0.020459	0.279237	0.354163	-0.573718	0.683698	-81.199555	-53.580119	-177.629939						
06935		1.179990	4.252905	0.567908	-3.977692	-1.372136	-11.260605	-0.288446	-0.444545	-2.326129	-0.461670	0.929932	-0.737793	0.012281	0.042396	0.005645	0.286327	0.361867	-0.571247	0.678783	-81.447917	-54.923443	-177.534354						
06936		2.219525	4.781723	-0.080300	-5.137905	-0.844706	-10.639635	-0.375626	-0.464184	-3.053794	-0.488037	0.914063	-0.735596	0.022924	0.047469	-0.000840	0.296034	0.371635	-0.567618	0.672356	-81.685061	-56.700201	-177.514144						
06937		2.289525	4.570213	0.055664	-5.005239	-0.924376	-10.283858	-0.409483	-0.507767	-3.708161	-0.530273	0.897705	-0.726807	0.023736	0.045268	0.000523	0.307692	0.383132	-0.562840	0.664641	-81.909053	-58.831930	-177.533243						
06938		2.432251	4.326809	0.328405	-4.842741	-1.135395	-9.818256	-0.371290	-0.574634	-4.276523	-0.551514	0.870605	-0.720215	0.025231	0.042741	0.003276	0.320953	0.396467	-0.556655	0.655697	-82.109712	-61.311760	-177.553131						
06939		3.172100	3.795373	0.697582	-4.656585	-1.405505	-8.676871	-0.305403	-0.588811	-4.724696	-0.584229	0.843262	-0.718018	0.032585	0.037201	0.007014	0.335246	0.410883	-0.549165	0.645913	-82.232962	-64.026838	-177.617581						
06940		4.240750	3.234116	0.436749	-4.580557	-1.055435	-7.256779	-0.190260	-0.566205	-5.104215	-0.621338	0.811523	-0.711426	0.043202	0.031249	0.004459	0.350488	0.426321	-0.540078	0.635393	-82.192253	-66.976474	-177.787634						
06941		5.112726	3.049163	0.046498	-4.654947	-0.634840	-6.157658	-0.028929	-0.540108	-5.421401	-0.655762	0.777588	-0.711182	0.051927	0.029091	0.000600	0.366116	0.442405	-0.529452	0.624433	-81.914208	-70.082989	-178.110026						
06942		5.892426	3.846163	-0.427510	-5.512047	-0.291220	-5.429152	0.011701	-0.518404	-5.701953	-0.690186	0.736816	-0.708984	0.059999	0.036761	-0.004118	0.382406	0.459005	-0.517548	0.612555	-81.377073	-73.367230	-178.673661						
06943		6.951884	4.467429	0.265899	-5.994948	-1.058288	-4.220072	0.019418	-0.512369	-6.007466	-0.722168	0.691895	-0.702148	0.070811	0.042560	0.002844	0.399197	0.475886	-0.504543	0.599675	-80.436804	-76.799929	-179.640467						
06944		7.988736	4.268720	0.070109	-5.690802	-0.789834	-2.811852	-0.175785	-0.523523	-6.161168	-0.742920	0.647217	-0.701904	0.081149	0.040201	0.000876	0.416617	0.492466	-0.491222	0.585328	-78.885685	-80.336564	178.669996						
06945		8.839395	4.533544	0.429921	-5.559419	-1.132413	-1.648748	-0.299780	-0.606033	-6.380019	-0.772461	0.599854	-0.695068	0.089766	0.042493	0.004505	0.434266	0.508970	-0.477499	0.569524	-75.736879	-83.968355	175.314122						
06946		10.034240	5.402301	0.680518	-5.920415	-1.450967	-0.162258	-0.494899	-0.696869	-6.591503	-0.797363	0.548340	-0.686035	0.102026	0.050696	0.007031	0.452436	0.525377	-0.463385	0.551865	-62.828534	-87.677464	162.089209						
06947		11.717453	6.174189	1.288510	-5.948039	-2.075093	1.906071	-0.725377	-0.717834	-6.762081	-0.817871	0.496826	-0.666016	0.119126	0.057783	0.013096	0.471019	0.541016	-0.449081	0.532700	70.164808	-88.098826	28.646598						
06948		13.923912	5.282008	2.004764	-4.019370	-2.515788	4.442998	-0.925885	-0.681744	-6.921726	-0.833984	0.447754	-0.661377	0.140889	0.048056	0.020296	0.490190	0.555896	-0.434145	0.512066	87.150673	-84.232563	11.096116						
06949		16.023968	3.797211	2.334977	-1.264490	-2.502257	6.578546	-1.205912	-0.772185	-7.014770	-0.843262	0.394287	-0.650146	0.161352	0.032468	0.023765	0.509465	0.569728	-0.419457	0.489808	90.360481	-80.234939	7.155841						
06950		17.780375	3.853702	1.940978	0.122750	-2.025178	8.367231	-1.652532	-1.027905	-7.143513	-0.863525	0.336182	-0.634521	0.178930	0.032322	0.020043	0.529216	0.582651	-0.405471	0.464802	91.858041	-76.119626	4.654144						
06951		20.487840	3.208535	1.791100	2.732877	-1.739267	10.744106	-2.078662	-1.098781	-7.216117	-0.861328	0.278320	-0.616699	0.205761	0.024863	0.018757	0.549394	0.593854	-0.392004	0.437991	92.345111	-71.977516	2.903765						
06952		24.124582	0.642704	1.808565	7.824001	-1.510940	13.033321	-2.097546	-0.897700	-7.161673	-0.868164	0.224854	-0.605225	0.241190	-0.002014	0.019160	0.569215	0.603684	-0.377504	0.411158	92.110531	-67.847070	1.867505						
06953		26.856873	-3.246281	1.815402	14.038792	-1.325902	13.338813	-1.931469	-0.631244	-6.941848	-0.868408	0.173828	-0.596191	0.267171	-0.041570	0.019371	0.587721	0.612133	-0.362181	0.385619	91.530742	-63.873355	1.283984						
06954		28.793189	-6.873823	-0.149187	19.586939	0.654140	12.366522	-1.675098	-0.568157	-6.608220	-0.866211	0.118408	-0.591553	0.285453	-0.078203	-0.000050	0.604270	0.619903	-0.346633	0.361142	91.018459	-60.073515	0.769220						
06955		29.700750	-9.590492	-3.208046	23.700059	3.555182	10.429156	-1.302729	-0.620951	-6.280765	-0.859863	0.069580	-0.577881	0.293894	-0.105370	-0.030499	0.618237	0.627593	-0.331324	0.337837	90.757163	-56.483002	0.192431						
06956		29.337951	-12.316172	-5.620780	26.910061	5.731743	7.119616	-1.052348	-0.591277	-5.646839	-0.849365	0.029785	-0.575439	0.289905	-0.131671	-0.054669	0.629882	0.634401	-0.317086	0.316607	90.576112	-53.241575	-0.332166						
06957		27.913688	-14.678128	-7.022365	28.806890	6.809608	3.130186	-1.185486	-0.796696	-4.707681	-0.843750	-0.003418	-0.568604	0.275847	-0.153709	-0.068223	0.639627	0.639143	-0.306551	0.297321	90.446885	-50.553494	-1.038075						
06958		24.205900	-18.046817	-7.420143	29.588692	6.781774	-3.100203	-1.485278	-0.929470	-3.642990	-0.842773	-0.025635	-0.559814	0.239049	-0.185380	-0.071721	0.648255	0.641186	-0.300077	0.280358	90.201346	-48.467171	-1.842850						
06959		20.747179	-23.191360	-6.603980	31.340302	5.439934	-9.986842	-1.396544	-0.759533	-2.127692	-0.835449	-0.038818	-0.561768	0.205230	-0.234555	-0.063626	0.654508	0.640802	-0.297754	0.268950	89.879216	-47.261025	-2.494914						
06960		20.491610	-27.853201	-6.406941	34.622247	4.674141	-13.836342	-0.827851	-0.543554	-0.903833	-0.835205	-0.045410	-0.550781	0.203825	-0.279715	-0.062358	0.657552	0.640102	-0.297833	0.263042	89.738174	-46.754831	-2.958352						
06961		21.660923	-28.850842	-6.311204	36.151720	4.273202	-13.836374	-0.101543	-0.288833	-0.116030	-0.833252	-0.043213	-0.555176	0.216532	-0.288666	-0.062653	0.657590	0.640261	-0.298649	0.261629	89.853814	-46.702197	-3.204640						
06962		21.997988	-23.588513	-5.407075	32.506474	3.589727	-9.872931	0.770456	-0.330378	0.571515	-0.835693	-0.036621	-0.550781	0.220742	-0.235045	-0.054613	0.653850	0.642298	-0.300688	0.263667	90.497874	-47.047183	-3.488835						
06963		21.719797	-16.157077	-0.866568	26.599626	-0.547406	-4.743200	1.148492	-0.234819	1.289527	-0.833984	-0.020996	-0.551025	0.218244	-0.160114	-0.009332	0.648075	0.644340	-0.304176	0.268889	91.313180	-47.797001	-3.709870						
06964		15.360835	-15.073016	-0.421552	21.462049	-0.561834	-8.274010	0.710457	0.163709	2.516647	-0.845947	-0.003418	-0.551025	0.155485	-0.148765	-0.004873	0.642551	0.642459	-0.310942	0.278729	91.657589	-49.265028	-3.632089						
06965		8.728115	17.031576	6.245913	-7.719499	-6.184142	7.720372	-1.106400	-0.361962	2.372894	-0.839844	0.012207	-0.546875	0.085138	0.171677	0.061667	0.642168	0.635603	-0.321347	0.283487	91.310802	-50.631928	-4.014404						
06966		8.925443	41.922909	1.045468	-26.863736	-0.113090	23.603052	-0.249852	-0.915352	0.340028	-0.844238	0.011963	-0.546875	0.088494	0.419393	0.010337	0.640954	0.635455	-0.325891	0.281372	91.816287	-50.837715	-4.858363						
06967		9.145984	15.302308	10.359872	-6.726134	-10.425080	6.655675	2.045688	0.810112	1.233730	-0.849854	0.036377	-0.551270	0.090941	0.152517	0.104791	0.633977	0.638750	-0.324415	0.291251	92.443064	-51.574470	-4.165760						
06968		14.602472	-7.334295	6.445689	14.444749	-7.141096	-2.820190	0.959785	0.416472	3.828293	-0.848633	0.062988	-0.549316	0.147530	-0.070836	0.063807	0.625855	0.634762	-0.334008	0.306303	92.811292	-53.798049	-3.944434						
06969		18.233848	-0.925544	-0.502099	11.239080	-0.288828	4.579758	-1.416812	-0.442524	3.755930	-0.852051	0.096191	-0.551758	0.182480	-0.005863	-0.004568	0.623717	0.624543	-0.349519	0.314261	92.501088	-55.949072	-4.564428						
06970		19.160540	3.307095	-2.659893	7.801806	1.849090	8.098831	0.110604	-0.363545	2.972113	-0.857666	0.122559	-0.543213	0.191134	0.035928	-0.026232	0.617954	0.620093	-0.359879	0.322652	93.006716	-57.664015	-5.099976						
06971		16.447763	-1.182982	-8.693864	9.997048	7.783409	3.860998	-0.587091	-1.072753	2.921564	-0.861084	0.149170	-0.532471	0.165093	-0.009675	-0.086024	0.613035	0.614612	-0.373256	0.327293	93.834975	-59.311430	-6.472406						
06972		18.468580	-1.252564	-7.073806	10.631631	5.838890	5.857119	-1.545804	-1.251858	3.398257	-0.862061	0.175781	-0.528076	0.185307	-0.009921	-0.069496	0.609710	0.605357	-0.390160	0.331015	94.452256	-61.227071	-8.208884						
06973		17.019329	-0.562542	0.607560	8.316475	-1.889156	4.938031	-1.445426	-1.142319	3.059506	-0.867676	0.202148	-0.512939	0.170214	-0.002973	0.007076	0.606675	0.596710	-0.405334	0.334046	95.133832	-62.932320	-9.923611						
06974		11.382177	-4.310943	-1.363412	8.973604	0.098250	-1.478786	-0.339773	-1.455492	2.028723	-0.857178	0.219971	-0.506592	0.114346	-0.041973	-0.012731	0.601230	0.593842	-0.416512	0.335248	96.853962	-64.027997	-12.068443						
06975		6.990744	-1.599012	-3.329313	4.729594	2.504507	-3.993103	-0.279232	-1.413126	1.791121	-0.862305	0.235352	-0.489014	0.070280	-0.015408	-0.032776	0.596052	0.591534	-0.426619	0.335866	98.670400	-64.948335	-14.264386						
06976		6.823102	2.697473	-3.611504	0.704193	3.048277	-2.257229	0.014296	-0.802392	1.555230	-0.858154	0.244385	-0.493408	0.068163	0.027508	-0.035840	0.591584	0.589471	-0.433749	0.338252	99.998744	-65.780048	-15.721020						
06977		8.378509	0.957510	-2.619143	2.675655	1.731351	-1.577513	0.410360	-0.210511	1.364042	-0.863037	0.255371	-0.489258	0.083744	0.010200	-0.026083	0.587572	0.587998	-0.437787	0.342579	100.828926	-66.539382	-16.377593						
06978		8.951061	0.529571	-2.579049	3.156744	1.596874	-1.179209	0.509115	0.070093	1.324122	-0.854492	0.266602	-0.491455	0.089464	0.005954	-0.025807	0.583862	0.586348	-0.440769	0.347884	101.391512	-67.317959	-16.676052						
06979		9.918013	1.531339	-2.155665	2.424504	1.155955	0.094043	0.707772	0.185219	0.992286	-0.852539	0.277832	-0.495850	0.099082	0.015882	-0.021593	0.580434	0.585825	-0.441999	0.352907	101.830919	-67.908564	-16.718646						
06980		10.165001	3.953396	-0.920950	0.041206	0.067806	1.132533	0.460423	0.078668	0.727002	-0.850342	0.277832	-0.504639	0.101502	0.039924	-0.009158	0.577884	0.585299	-0.443262	0.356363	102.224172	-68.351637	-16.862098						
06981		10.332640	3.719908	0.125649	0.138625	-1.001942	1.123192	0.276488	0.075798	0.641848	-0.855225	0.288818	-0.500244	0.103207	0.037529	0.001269	0.576070	0.584467	-0.444527	0.359079	102.484350	-68.732432	-16.977353						
06982		10.340891	1.998006	0.797324	1.614222	-1.768218	0.474640	0.133668	-0.006312	0.627279	-0.848633	0.293457	-0.502441	0.103345	0.020299	0.007990	0.574451	0.583355	-0.446312	0.361261	102.798104	-69.108109	-17.235613						
06983		10.093701	3.986080	0.769907	-0.391574	-1.605670	0.940572	0.092506	-0.167946	0.523070	-0.851074	0.295654	-0.502686	0.100826	0.040121	0.007802	0.572833	0.582685	-0.448251	0.362508	103.287510	-69.390555	-17.708175						
06984		9.945466	4.819234	0.689382	-1.282565	-1.482571	1.085438	0.049518	-0.316929	0.571849	-0.858154	0.302002	-0.502686	0.099305	0.048475	0.007063	0.570855	0.582004	-0.450906	0.363429	104.020990	-69.691436	-18.464964						
06985		9.245953	4.314825	0.059357	-1.049176	-0.838662	0.301873	-0.087226	-0.442480	0.608722	-0.855713	0.302246	-0.498291	0.092326	0.043430	0.000779	0.568974	0.581113	-0.454195	0.363707	104.888361	-69.977937	-19.448074						
06986		8.805324	3.221060	-0.620407	-0.163110	-0.207152	-0.419922	-0.224386	-0.415741	0.606785	-0.858154	0.304199	-0.500488	0.087968	0.032471	-0.006057	0.567494	0.579736	-0.457713	0.363807	105.675505	-70.274968	-20.426028						
06987		9.454237	2.432853	-1.318668	0.793697	0.340453	0.000267	-0.182386	-0.235584	0.627158	-0.860352	0.304199	-0.491699	0.094481	0.024613	-0.013098	0.566312	0.578138	-0.460629	0.364512	106.227298	-70.595250	-21.128375						
06988		9.899737	1.200256	-1.410079	2.041319	0.291884	0.045366	-0.054644	-0.023388	0.643038	-0.858398	0.308838	-0.500488	0.098960	0.012317	-0.014093	0.565161	0.576430	-0.462816	0.366229	106.559983	-70.968750	-21.518087						
06989		9.479783	2.093748	-1.298571	0.993851	0.296421	-0.073054	0.088517	0.031337	0.593383	-0.860840	0.315186	-0.491699	0.094733	0.021224	-0.012991	0.563861	0.575176	-0.464373	0.368226	106.860992	-71.311323	-21.788395						
06990		9.540070	3.278598	-1.571213	-0.144561	0.640825	0.375496	0.137013	-0.030238	0.475820	-0.860840	0.315430	-0.493896	0.095325	0.033024	-0.015675	0.562439	0.574400	-0.465737	0.369887	107.258108	-71.590418	-22.128700						
06991		9.889860	2.521919	-1.611345	0.629754	0.583265	0.484343	0.266815	-0.061735	0.429430	-0.865723	0.324219	-0.494141	0.098849	0.025453	-0.016049	0.560704	0.574192	-0.466748	0.371564	107.752538	-71.826118	-22.494230						
06992		8.962910	3.329672	-1.884039	-0.432413	1.004098	-0.128955	0.401920	-0.069557	0.398135	-0.863281	0.322021	-0.493896	0.089569	0.033513	-0.018742	0.558566	0.574407	-0.467500	0.373504	108.348665	-72.053625	-22.883256						
06993		8.637140	4.491717	-1.868132	-1.683580	1.081438	-0.103853	0.447362	-0.036347	0.378548	-0.872559	0.330566	-0.496338	0.086290	0.045122	-0.018565	0.556458	0.574766	-0.467951	0.375528	108.898391	-72.264060	-23.197267						
06994		9.374330	3.522207	-1.428117	-0.642438	0.487881	0.270593	0.481347	0.040252	0.438079	-0.872559	0.330566	-0.494141	0.093663	0.035462	-0.014215	0.554264	0.574894	-0.468351	0.378069	109.399801	-72.530862	-23.438195						
06995		9.784919	2.717269	-1.552179	0.195288	0.510959	0.445868	0.505726	0.014429	0.483481	-0.872803	0.334961	-0.491943	0.097782	0.027448	-0.015460	0.551898	0.575062	-0.468841	0.380658	109.981990	-72.805877	-23.750299						
06996		9.571209	3.002777	-1.950903	-0.170577	0.927921	0.362782	0.485306	-0.183515	0.552246	-0.873047	0.341797	-0.491943	0.095646	0.030339	-0.019348	0.548938	0.575346	-0.470166	0.382869	110.979187	-73.086956	-24.506751						
06997		8.479523	3.998860	-2.113411	-1.472729	1.229945	-0.395815	0.303439	-0.427808	0.632631	-0.882324	0.350342	-0.489746	0.084713	0.040288	-0.020892	0.545814	0.575435	-0.472675	0.384109	112.372547	-73.344426	-25.786259						
06998		8.545346	4.376951	-2.073542	-1.893940	1.154376	-0.243985	0.240358	-0.462747	0.672744	-0.878418	0.361572	-0.483398	0.085353	0.044081	-0.020485	0.542653	0.575281	-0.475562	0.385254	113.884321	-73.615078	-27.223641						
06999		8.869010	3.748234	-1.622923	-1.314605	0.597291	-0.155728	0.248886	-0.434853	0.772222	-0.880859	0.365723	-0.472412	0.088579	0.037844	-0.015990	0.539379	0.574881	-0.478578	0.386710	115.462491	-73.923877	-28.724521						
07000		8.871299	4.229991	-1.575546	-1.872488	0.527009	-0.051012	0.217998	-0.467234	0.898776	-0.885742	0.376709	-0.470215	0.088558	0.042715	-0.015502	0.535812	0.574113	-0.482145	0.388377	117.279514	-74.285246	-30.488019						
07001		8.793454	5.030950	-1.836976	-2.747986	0.782663	0.078959	0.152766	-0.567564	1.012561	-0.882080	0.394531	-0.459473	0.087730	0.050768	-0.018082	0.531998	0.573102	-0.486366	0.389845	119.415219	-74.651654	-32.619507						
07002		8.429915	5.501117	-2.020151	-3.383474	0.985959	-0.169792	0.021372	-0.703403	1.160353	-0.877930	0.405762	-0.448486	0.084048	0.055501	-0.019900	0.527876	0.571596	-0.491656	0.391023	122.013376	-75.034497	-35.302671						
07003		8.454799	5.694080	-3.351736	-3.585391	2.255848	0.046066	0.030030	-0.732122	1.218556	-0.873779	0.414551	-0.444092	0.084321	0.057460	-0.033200	0.523563	0.570025	-0.497099	0.392232	124.846743	-75.395513	-38.220907						
