// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A40
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
06966		12.882131	-0.387243	7.283555	1.186874	2.176885	4.781740	0.531167	1.562864	0.083078	-1.110840	0.075684	-0.018555	0.129387	-0.004010	0.071815	0.097301	-0.539195	-0.119449	-0.827969	13.394323	-66.365132	-175.376952						
06967		13.190272	0.222291	7.984211	1.662188	1.779829	5.413861	0.720002	0.942718	0.105869	-1.102051	0.082520	-0.023438	0.132276	0.002007	0.079227	0.100265	-0.535063	-0.121671	-0.829970	13.386122	-65.863141	-174.916696						
06968		13.075652	0.692425	7.080362	0.971170	1.084179	5.001651	1.135112	0.245802	0.124193	-1.111084	0.082275	-0.025635	0.130839	0.006604	0.070681	0.103979	-0.533586	-0.125907	-0.829832	13.804027	-65.749371	-174.662763						
06969		12.722343	1.091385	5.984329	0.272512	0.436474	4.279722	1.617303	-0.029515	0.134818	-1.108643	0.080078	-0.018799	0.127207	0.010515	0.059948	0.108854	-0.533002	-0.132257	-0.828593	14.568821	-65.794146	-174.485162						
06970		12.058501	1.278806	4.841695	-0.371730	-0.012415	3.238973	1.814819	-0.076049	0.061882	-1.104248	0.080078	-0.023193	0.120563	0.012385	0.048576	0.113899	-0.532413	-0.139632	-0.827083	15.554703	-65.854159	-174.427333						
06971		11.224893	1.744769	3.456978	-1.031285	-0.815629	1.988313	1.849496	-0.264972	-0.055235	-1.102051	0.080322	-0.023193	0.112208	0.017095	0.034878	0.118425	-0.532461	-0.147561	-0.825037	16.773079	-66.000681	-174.601025						
06972		10.235335	2.349211	1.980162	-1.606991	-1.796925	0.598333	1.832241	-0.646825	-0.131697	-1.106445	0.077881	-0.016357	0.102303	0.023240	0.020346	0.122280	-0.533981	-0.155835	-0.821965	18.236942	-66.339470	-175.054923						
06973		9.798841	3.022738	0.666687	-2.179169	-2.821198	-0.174832	1.731542	-1.219275	-0.142027	-1.106445	0.080322	0.003662	0.097966	0.030095	0.007525	0.125382	-0.537861	-0.164056	-0.817356	19.933731	-66.982658	-175.822266						
06974		9.839111	3.911068	-0.380760	-2.575130	-3.968451	-0.332931	1.513789	-1.585033	-0.032648	-1.108643	0.078125	0.017334	0.098422	0.039118	-0.002732	0.128014	-0.543400	-0.171302	-0.811778	21.617597	-67.834691	-176.707870						
06975		10.031114	3.959602	-0.881215	-2.887375	-4.156000	-0.248861	1.182960	-1.144554	0.060618	-1.106689	0.082520	0.023682	0.100346	0.039675	-0.008003	0.130508	-0.547389	-0.176655	-0.807543	22.831910	-68.464549	-177.285794						
06976		10.478147	3.683735	-0.695693	-2.921702	-3.799236	0.230957	0.894763	-0.039659	-0.080099	-1.106689	0.082520	0.021484	0.104798	0.036826	-0.006771	0.132602	-0.546957	-0.180500	-0.806644	23.474441	-68.476723	-177.426313						
06977		10.641915	3.661368	-0.112648	-2.541047	-3.526220	0.568857	0.602840	1.196953	-0.329014	-1.113037	0.077881	0.003906	0.106470	0.036443	-0.001654	0.134019	-0.541488	-0.183023	-0.809526	23.567280	-67.782338	-177.154050						
06978		10.206052	4.336331	0.698954	-1.578875	-3.794063	0.510306	0.363226	2.156662	-0.515883	-1.114990	0.068848	-0.022461	0.102240	0.043088	0.005966	0.134895	-0.532059	-0.184421	-0.815295	23.251069	-66.538063	-176.585409						
06979		9.049652	4.915295	2.049968	0.000942	-3.739494	-0.000996	-0.084455	2.628337	-0.542056	-1.114746	0.064209	-0.051514	0.090888	0.048915	0.019286	0.134890	-0.520923	-0.183720	-0.822612	22.534688	-65.039572	-175.852946						
06980		7.766907	4.953565	3.367616	1.376128	-3.237073	-0.657069	-1.001195	2.454084	-0.498674	-1.121338	0.063965	-0.076172	0.078196	0.049506	0.032471	0.132483	-0.511030	-0.179225	-0.830166	21.416425	-63.632975	-175.248690						
06981		7.314629	4.357524	4.199699	1.794371	-2.441205	-0.815690	-2.031302	1.502292	-0.501596	-1.109863	0.057373	-0.080322	0.073566	0.043811	0.041001	0.126565	-0.505718	-0.171057	-0.836045	20.177511	-62.735914	-175.164493						
06982		7.568225	3.389939	4.543102	1.470075	-1.552699	-0.602032	-2.719664	-0.016641	-0.482659	-1.118896	0.057373	-0.075684	0.075761	0.034330	0.044972	0.117661	-0.507100	-0.160895	-0.838522	19.127840	-62.659229	-175.736779						
06983		8.067813	2.306752	4.347295	0.713304	-0.741703	-0.418557	-2.934848	-1.349468	-0.423512	-1.114258	0.052979	-0.055176	0.080433	0.023537	0.043673	0.107363	-0.514145	-0.150427	-0.837556	18.382146	-63.322935	-176.787082						
06984		7.906611	1.498850	3.998387	0.352710	-0.168925	-0.835334	-3.014095	-2.035653	-0.335443	-1.114258	0.051025	-0.028076	0.078681	0.015465	0.040555	0.096671	-0.524042	-0.139728	-0.834572	17.764605	-64.384682	-178.023304						
06985		7.339873	0.743422	3.230621	-0.125304	0.254763	-1.764049	-2.931011	-2.005754	-0.227778	-1.118408	0.046631	-0.005371	0.073079	0.007830	0.032927	0.086647	-0.533653	-0.129030	-0.831299	17.083156	-65.451648	-179.124990						
06986		7.086024	-0.073035	2.556485	-0.690646	0.799859	-2.353827	-2.599164	-1.479629	-0.168749	-1.109619	0.046875	0.008057	0.070668	-0.000453	0.026095	0.078045	-0.540875	-0.119299	-0.828933	16.348130	-66.251317	-179.952139						
06987		7.226143	-0.884950	2.262257	-1.112219	1.478588	-2.417131	-2.106810	-0.752256	-0.186502	-1.116211	0.042236	0.014893	0.072167	-0.008676	0.022986	0.071144	-0.544737	-0.111343	-0.828132	15.645053	-66.645700	179.498136						
06988		7.446369	-1.324453	2.279036	-1.234406	1.896926	-2.244699	-1.482645	-0.060719	-0.245865	-1.115967	0.037842	0.010742	0.074441	-0.013167	0.022911	0.066057	-0.545458	-0.105884	-0.828795	15.132668	-66.654766	179.130450						
06989		7.413045	-1.375270	2.678288	-0.875815	2.039008	-2.125479	-0.781977	0.482569	-0.337036	-1.115723	0.033203	0.010986	0.074172	-0.013773	0.026658	0.062807	-0.543598	-0.103386	-0.830583	14.944065	-66.347119	178.847665						
06990		7.159959	-1.103161	3.061753	-0.419947	1.868846	-2.184649	-0.170934	0.873113	-0.422166	-1.115723	0.033203	-0.006836	0.071709	-0.011157	0.030314	0.061041	-0.539877	-0.103542	-0.833118	15.082276	-65.811659	178.588740						
06991		6.785559	-0.543781	3.389726	0.066319	1.418585	-2.341928	0.381265	1.059178	-0.492544	-1.108643	0.024414	-0.017578	0.068020	-0.005669	0.033527	0.060590	-0.535151	-0.106119	-0.835872	15.542008	-65.161301	178.323677						
06992		6.256954	0.187617	3.589964	0.538058	0.786555	-2.659811	0.802754	0.980318	-0.496791	-1.115234	0.021973	-0.028564	0.062749	0.001577	0.035599	0.061196	-0.530594	-0.110490	-0.838163	16.254564	-64.551401	178.044218						
06993		5.567755	0.922593	3.648121	0.983695	0.126028	-3.166190	0.929730	0.620595	-0.431010	-1.121826	0.017334	-0.030518	0.055810	0.008937	0.036350	0.062223	-0.527528	-0.115323	-0.839371	17.064179	-64.149488	177.737150						
06994		5.250365	1.487384	3.633844	1.211271	-0.381524	-3.380693	0.735104	0.068582	-0.332495	-1.123779	0.015137	-0.028320	0.052541	0.014653	0.036375	0.062824	-0.526883	-0.119246	-0.839183	17.832417	-64.064249	177.350930						
06995		5.427333	1.898959	3.653347	1.256827	-0.730146	-3.157160	0.395557	-0.444876	-0.229804	-1.121826	0.017334	-0.021729	0.054214	0.018855	0.036691	0.062660	-0.528553	-0.121635	-0.837801	18.478640	-64.275002	176.884888						
06996		5.781865	2.089918	3.737207	1.256650	-0.856363	-2.780495	0.044160	-0.681415	-0.136948	-1.119385	0.012939	-0.016846	0.057705	0.020851	0.037573	0.061815	-0.531388	-0.122373	-0.835961	18.917258	-64.631144	176.426433						
06997		6.165010	2.043979	3.642383	1.043320	-0.815442	-2.484760	-0.215841	-0.668699	-0.056850	-1.119141	0.010742	-0.012207	0.061534	0.020462	0.036608	0.060618	-0.534279	-0.121813	-0.834286	19.121818	-64.992346	176.063833						
06998		6.464499	2.025786	3.680015	0.985313	-0.781360	-2.206466	-0.464330	-0.530698	-0.023240	-1.112305	0.008789	-0.000977	0.064549	0.020336	0.036924	0.058980	-0.536686	-0.120079	-0.833109	19.094245	-65.285181	175.800711						
06999		6.773909	1.986427	3.582077	0.786587	-0.774211	-1.974012	-0.602177	-0.275103	0.001916	-1.116699	0.006348	-0.000732	0.067690	0.019973	0.035854	0.057230	-0.538075	-0.117631	-0.832684	18.855899	-65.444190	175.683469						
07000		6.851034	2.047056	3.555832	0.753225	-0.858513	-1.909105	-0.556245	-0.054845	0.027519	-1.114502	0.004150	-0.000732	0.068498	0.020579	0.035520	0.055830	-0.538548	-0.115242	-0.832808	18.525407	-65.488946	175.696005						
07001		6.619186	2.073878	3.489687	0.793914	-0.929545	-2.144694	-0.420301	0.040309	0.029606	-1.116943	0.008789	0.001221	0.066196	0.020822	0.034840	0.054868	-0.538580	-0.113385	-0.833106	18.230268	-65.481957	175.755826						
07002		6.652681	2.193780	3.745537	1.027628	-0.998065	-1.999384	-0.265013	0.034941	0.046193	-1.119141	0.006348	0.003662	0.066528	0.022003	0.037415	0.054380	-0.538601	-0.112133	-0.833294	18.008439	-65.480598	175.832333						
07003		7.189799	2.244133	4.240535	1.252500	-0.926042	-1.310621	-0.291393	0.001165	0.072074	-1.119385	0.015381	0.000977	0.071890	0.022529	0.042372	0.053920	-0.538782	-0.110708	-0.833397	17.751589	-65.502209	175.931243						
