// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
43954		6.473227	-1.080675	5.755905	-1.405380	-1.418309	-1.314789	0.106178	-0.098590	0.268978	-0.680176	-0.139893	-0.785156	0.064718	-0.010750	0.057585	-0.831350	-0.098879	0.499063	-0.223644	-6.952980	-60.929134	34.206832						
43955		6.508441	-1.615613	6.030711	-1.364095	-1.980237	-1.120312	0.179465	-0.074030	0.251637	-0.682373	-0.142090	-0.787354	0.065082	-0.016128	0.060317	-0.830761	-0.099042	0.499353	-0.225107	-7.130391	-60.959399	34.522492						
43956		6.823866	-1.613525	6.294226	-1.450927	-1.988875	-0.717355	0.202506	-0.056176	0.286195	-0.689209	-0.140137	-0.782959	0.068244	-0.016101	0.062945	-0.830164	-0.099195	0.499559	-0.226780	-7.328105	-60.976709	34.876420						
43957		7.344484	-1.487324	6.206742	-1.239001	-1.689491	-0.310703	0.217697	-0.006274	0.351587	-0.682373	-0.139893	-0.785156	0.073469	-0.014812	0.062054	-0.829607	-0.099191	0.499570	-0.228786	-7.577503	-60.959952	35.299393						
43958		7.920629	-0.808357	6.127668	-1.277140	-0.884616	0.113261	0.235337	0.054087	0.428443	-0.684570	-0.142090	-0.782959	0.079240	-0.007986	0.061246	-0.829098	-0.098999	0.499349	-0.231185	-7.886367	-60.902394	35.802310						
43959		8.640512	-0.295351	6.238243	-1.332047	-0.250077	0.762018	0.252787	0.075759	0.498384	-0.684570	-0.142090	-0.789551	0.086436	-0.002817	0.062346	-0.828550	-0.098678	0.499046	-0.233925	-8.251291	-60.825089	36.380990						
43960		9.369063	0.259914	6.184403	-1.283149	0.497426	1.331806	0.273727	0.083816	0.555799	-0.689209	-0.137939	-0.782959	0.093709	0.002775	0.061808	-0.827936	-0.098295	0.498708	-0.236959	-8.657647	-60.736555	37.022065						
43961		10.293309	1.017606	6.132044	-1.266899	1.485635	2.052278	0.291616	0.106503	0.576449	-0.687012	-0.137695	-0.782959	0.102936	0.010383	0.061281	-0.827338	-0.097902	0.498262	-0.240130	-9.068523	-60.631055	37.679979						
43962		10.385228	1.000645	5.918642	-1.068414	1.624772	2.023825	0.287021	0.176245	0.538495	-0.689453	-0.133301	-0.787354	0.103877	0.010201	0.059109	-0.826949	-0.097506	0.497510	-0.243168	-9.427872	-60.488018	38.277417						
43963		9.971593	0.924358	5.671756	-1.001390	1.570343	1.544560	0.284404	0.214912	0.439630	-0.682373	-0.139893	-0.789551	0.099756	0.009382	0.056624	-0.826774	-0.097291	0.496547	-0.245803	-9.679926	-60.330400	38.749720						
43964		9.184058	0.553480	5.062461	-0.640373	1.283134	0.590447	0.257029	0.250012	0.287377	-0.689453	-0.133301	-0.787354	0.091896	0.005602	0.050517	-0.826881	-0.097303	0.495395	-0.247758	-9.786640	-60.167183	39.038164						
43965		8.564947	0.346082	4.850560	-0.593782	1.014517	-0.033928	0.255664	0.270807	0.105269	-0.688965	-0.144531	-0.789551	0.085713	0.003444	0.048394	-0.827262	-0.097729	0.494068	-0.248965	-9.711301	-60.009650	39.115279						
43966		7.955264	0.365343	4.809850	-0.784674	0.859153	-0.582279	0.256951	0.244797	-0.052577	-0.679932	-0.144287	-0.791748	0.079612	0.003571	0.048006	-0.827767	-0.098593	0.492772	-0.249513	-9.484444	-59.882913	39.019935						
43967		7.555639	0.406060	4.831410	-0.951987	0.752028	-0.917566	0.262988	0.199354	-0.149680	-0.680176	-0.139648	-0.793945	0.075607	0.003941	0.048244	-0.828281	-0.099766	0.491604	-0.249646	-9.169618	-59.789741	38.825108						
43968		7.362298	0.632138	4.749802	-1.056853	0.904066	-1.139205	0.268748	0.148525	-0.190491	-0.679932	-0.146484	-0.791748	0.073664	0.006187	0.047452	-0.828714	-0.101135	0.490617	-0.249600	-8.819806	-59.728710	38.594505						
43969		7.439883	0.816548	4.609635	-0.993638	1.126441	-1.151792	0.255010	0.087504	-0.198234	-0.679443	-0.155273	-0.787354	0.074427	0.008033	0.046074	-0.829013	-0.102533	0.489894	-0.249455	-8.481672	-59.701930	38.367153						
43970		7.581552	0.756529	4.576679	-0.866381	1.114349	-1.037391	0.212963	0.034089	-0.181063	-0.677246	-0.153076	-0.791748	0.075830	0.007448	0.045762	-0.829175	-0.103796	0.489456	-0.249254	-8.190483	-59.704165	38.168089						
43971		7.580294	0.529660	4.720007	-0.848344	0.842972	-0.947613	0.175135	0.001332	-0.150889	-0.681641	-0.157471	-0.796143	0.075807	0.005198	0.047204	-0.829243	-0.104854	0.489213	-0.249065	-7.956465	-59.721304	38.008305						
43972		7.540145	0.342082	4.674313	-0.726009	0.673324	-0.990016	0.138534	-0.025800	-0.135663	-0.683838	-0.157715	-0.789551	0.075398	0.003337	0.046755	-0.829240	-0.105767	0.489136	-0.248836	-7.760118	-59.752813	37.869207						
43973		7.460798	0.194086	4.438996	-0.499323	0.605688	-1.164586	0.104428	-0.064974	-0.137369	-0.688232	-0.157715	-0.787354	0.074595	0.001866	0.044415	-0.829164	-0.106582	0.489262	-0.248494	-7.587929	-59.806006	37.734201						
43974		7.467078	0.165702	4.276493	-0.359029	0.635711	-1.237138	0.060194	-0.100878	-0.152174	-0.683594	-0.162109	-0.793945	0.074650	0.001587	0.042803	-0.829035	-0.107305	0.489590	-0.247968	-7.429768	-59.881739	37.587737						
43975		7.615972	0.023571	4.176601	-0.152590	0.585968	-1.147763	0.015118	-0.106429	-0.165677	-0.681396	-0.162109	-0.791748	0.076138	0.000169	0.041807	-0.828938	-0.107870	0.489983	-0.247268	-7.285058	-59.960190	37.425545						
43976		7.798377	0.156076	4.085695	-0.081475	0.777738	-1.042259	-0.030013	-0.095065	-0.176652	-0.683350	-0.164307	-0.787354	0.077966	0.001498	0.040894	-0.828909	-0.108257	0.490378	-0.246414	-7.153279	-60.032561	37.247975						
43977		8.079498	0.140734	4.083941	0.038271	0.836960	-0.797440	-0.064263	-0.066556	-0.168276	-0.688232	-0.159912	-0.789551	0.080783	0.001352	0.040866	-0.828955	-0.108450	0.490701	-0.245529	-7.045179	-60.088158	37.075773						
43978		8.448057	0.284427	4.027569	0.154947	1.084440	-0.513663	-0.078150	-0.013893	-0.145192	-0.685791	-0.164307	-0.780762	0.084480	0.002799	0.040280	-0.829111	-0.108461	0.490835	-0.244730	-6.961079	-60.111851	36.921576						
43979		8.564581	0.477833	4.035094	0.102002	1.276672	-0.420028	-0.090237	0.066992	-0.127154	-0.685791	-0.164307	-0.787354	0.085662	0.004742	0.040320	-0.829447	-0.108281	0.490658	-0.244024	-6.891958	-60.088389	36.777240						
43980		8.577223	0.585198	3.948637	0.128912	1.408851	-0.458466	-0.102955	0.138719	-0.112330	-0.683350	-0.166504	-0.793945	0.085803	0.005824	0.039424	-0.829949	-0.107922	0.490206	-0.243383	-6.836468	-60.022857	36.639589						
43981		8.369343	0.683018	3.819208	0.108764	1.489193	-0.709434	-0.141848	0.178859	-0.108105	-0.681152	-0.164307	-0.789551	0.083731	0.006812	0.038112	-0.830563	-0.107344	0.489637	-0.242690	-6.803189	-59.934323	36.502320						
43982		8.095981	0.548009	3.582057	0.260966	1.395978	-1.057147	-0.199900	0.129752	-0.110144	-0.676758	-0.161865	-0.789551	0.080986	0.005471	0.035763	-0.831090	-0.106588	0.489341	-0.241814	-6.807216	-59.873702	36.369050						
43983		7.770076	0.371973	3.179736	0.531223	1.317825	-1.529916	-0.275955	0.035819	-0.110060	-0.679443	-0.155273	-0.789551	0.077708	0.003721	0.031778	-0.831424	-0.105631	0.489526	-0.240707	-6.866140	-59.866695	36.249396						
43984		7.472511	0.429865	2.912820	0.582945	1.390818	-1.923865	-0.356672	-0.078333	-0.093641	-0.683594	-0.159912	-0.796143	0.074716	0.004316	0.029150	-0.831502	-0.104434	0.490289	-0.239405	-7.000762	-59.923468	36.163242						
43985		7.392938	0.504265	2.798117	0.589904	1.478112	-2.053406	-0.430576	-0.200448	-0.083505	-0.686279	-0.153320	-0.787354	0.073903	0.005072	0.028044	-0.831300	-0.103052	0.491652	-0.237904	-7.202846	-60.049189	36.106747						
43986		7.537093	0.554916	2.915393	0.513599	1.515657	-1.872021	-0.485577	-0.271727	-0.062260	-0.682129	-0.146484	-0.791748	0.075333	0.005597	0.029243	-0.830922	-0.101471	0.493384	-0.236312	-7.466948	-60.213905	36.084938						
43987		8.048400	0.558858	3.086688	0.562282	1.600580	-1.342820	-0.504517	-0.232919	-0.042319	-0.688965	-0.144531	-0.793945	0.080449	0.005650	0.030946	-0.830618	-0.099718	0.494984	-0.234779	-7.758069	-60.355187	36.082350						
43988		8.735222	0.441730	3.194664	0.790620	1.661831	-0.684800	-0.510159	-0.123326	-0.003278	-0.689453	-0.135498	-0.789551	0.087333	0.004497	0.031989	-0.830537	-0.097713	0.496151	-0.233442	-8.077247	-60.431169	36.107739						
43989		9.280769	0.215905	3.054803	1.215024	1.693068	-0.264477	-0.486894	0.046861	0.040545	-0.682617	-0.137695	-0.791748	0.092814	0.002252	0.030521	-0.830808	-0.095499	0.496602	-0.232432	-8.403287	-60.407005	36.156918						
43990		9.542400	-0.027679	2.910178	1.547944	1.635024	-0.093747	-0.466703	0.160766	0.071795	-0.680420	-0.135254	-0.789551	0.095447	-0.000175	0.029026	-0.831313	-0.093157	0.496568	-0.231648	-8.731143	-60.315524	36.220931						
43991		9.521354	-0.240347	2.877997	1.668401	1.480491	-0.116227	-0.427407	0.158980	0.089471	-0.676514	-0.124023	-0.800781	0.095237	-0.002299	0.028709	-0.831768	-0.090937	0.496501	-0.231040	-9.053464	-60.223285	36.305151						
43992		9.549013	-0.342854	3.080053	1.567312	1.345088	0.011881	-0.401509	0.066173	0.090080	-0.681396	-0.117432	-0.796143	0.095502	-0.003324	0.030776	-0.831977	-0.088928	0.496789	-0.230448	-9.374998	-60.183333	36.405003						
43993		9.961808	-0.357007	3.283045	1.569217	1.396677	0.469835	-0.372952	-0.028884	0.078406	-0.683594	-0.117676	-0.793945	0.099615	-0.003470	0.032851	-0.831946	-0.087178	0.497431	-0.229842	-9.684281	-60.197839	36.510221						
43994		10.538446	-0.612295	3.767229	1.520950	1.176242	1.229454	-0.332647	-0.077447	0.064696	-0.677246	-0.110840	-0.798340	0.105372	-0.006026	0.037723	-0.831791	-0.085684	0.498223	-0.229251	-9.965152	-60.240979	36.608641						
43995		11.115015	-1.076864	3.953255	1.802139	0.879717	1.862491	-0.278573	-0.064836	0.030608	-0.683838	-0.113281	-0.789551	0.111139	-0.010697	0.039584	-0.831680	-0.084487	0.498883	-0.228664	-10.179964	-60.280059	36.667263						
43996		11.429261	-1.488584	3.908304	2.141315	0.632911	2.151130	-0.207200	-0.005809	-0.016437	-0.679443	-0.110840	-0.796143	0.114290	-0.014855	0.039102	-0.831736	-0.083639	0.499199	-0.228080	-10.296648	-60.291270	36.659994						
43997		11.701576	-1.686282	3.431384	2.720054	0.717652	2.171932	-0.100244	0.113553	-0.056002	-0.677490	-0.104004	-0.796143	0.117030	-0.016878	0.034256	-0.832091	-0.083195	0.498876	-0.227652	-10.292104	-60.238541	36.583662						
43998		11.223062	-1.934005	3.944047	2.254181	0.173950	2.025444	-0.022090	0.217954	-0.069196	-0.677246	-0.110840	-0.798340	0.112267	-0.019375	0.039320	-0.832689	-0.082989	0.498026	-0.227401	-10.211295	-60.128644	36.470366						
43999		10.586778	-2.341714	5.211257	1.198740	-0.838985	2.127991	0.070868	0.009870	-0.084211	-0.677490	-0.104004	-0.791748	0.105860	-0.023480	0.052099	-0.832747	-0.083446	0.497928	-0.227239	-10.099824	-60.137148	36.383684						
44000		11.146476	-2.570717	5.799153	1.059275	-1.111692	2.920131	0.166520	-0.222600	-0.117650	-0.679688	-0.106445	-0.793945	0.111385	-0.025821	0.058094	-0.832221	-0.084648	0.498679	-0.227073	-9.940824	-60.280708	36.304955						
44001		11.631228	-2.261631	7.050277	0.105608	-1.197046	3.922762	0.254774	-0.273693	-0.174843	-0.683594	-0.115479	-0.789551	0.116196	-0.022808	0.070633	-0.831594	-0.086417	0.499512	-0.226872	-9.681882	-60.457895	36.170045						
44002		11.571976	-1.771869	8.015468	-0.924846	-1.201134	4.294025	0.351387	-0.361712	-0.251372	-0.683838	-0.113281	-0.787354	0.115552	-0.018005	0.080332	-0.830786	-0.088878	0.500571	-0.226550	-9.303148	-60.692408	35.960882						
44003		10.929259	-1.542518	7.811451	-1.142412	-1.186479	3.608689	0.418146	-0.433134	-0.319303	-0.689941	-0.122314	-0.782959	0.109098	-0.015763	0.078318	-0.829840	-0.091867	0.501810	-0.226083	-8.823570	-60.971961	35.681108						
44004		9.647966	-1.510361	7.978623	-1.811252	-1.670072	2.554707	0.403908	-0.441741	-0.386624	-0.685303	-0.128906	-0.787354	0.096274	-0.015451	0.079968	-0.828943	-0.094972	0.503069	-0.225290	-8.277454	-61.261558	35.315973						
44005		8.259608	-1.257756	8.153896	-2.631073	-1.986996	1.386317	0.350699	-0.532105	-0.447643	-0.698486	-0.133789	-0.778564	0.082350	-0.012905	0.081736	-0.827903	-0.098113	0.504722	-0.224069	-7.701535	-61.604885	34.884117						
44006		7.026148	-0.722413	7.491244	-2.861339	-1.672678	-0.064778	0.262324	-0.543306	-0.472124	-0.700439	-0.135986	-0.780762	0.070040	-0.007488	0.075093	-0.826894	-0.100957	0.506502	-0.222509	-7.140009	-61.954468	34.411752						
44007		6.066721	-0.324692	6.820965	-2.909517	-1.378736	-1.264613	0.146789	-0.481790	-0.520041	-0.702637	-0.140625	-0.771973	0.060494	-0.003454	0.068353	-0.826140	-0.103379	0.508123	-0.220492	-6.572899	-62.269976	33.860419						
44008		5.685492	0.198695	6.699608	-3.221716	-1.021695	-1.699396	0.068663	-0.425654	-0.597600	-0.710938	-0.151855	-0.774170	0.056718	0.001794	0.067118	-0.825645	-0.105605	0.509554	-0.217975	-5.947451	-62.555760	33.192972						
44009		6.078308	0.812838	6.374132	-3.106257	-0.302703	-1.536492	0.044606	-0.336765	-0.706828	-0.710938	-0.151855	-0.769775	0.060704	0.007900	0.063845	-0.825495	-0.107919	0.510577	-0.214997	-5.191758	-62.793085	32.366292						
44010		6.817502	0.622316	6.360369	-2.716936	-0.339580	-0.878340	0.036767	-0.200022	-0.800344	-0.706055	-0.160645	-0.771973	0.068136	0.005939	0.063673	-0.825785	-0.110288	0.510987	-0.211678	-4.310843	-62.951529	31.394766						
44011		8.414622	0.404421	6.685617	-2.237821	-0.349054	0.700957	0.036886	-0.118281	-0.886050	-0.708008	-0.165283	-0.763184	0.084123	0.003659	0.066907	-0.826360	-0.112790	0.511001	-0.208052	-3.317645	-63.059043	30.299025						
44012		10.018768	0.034467	6.719843	-1.434216	-0.400938	2.158727	-0.006958	0.021170	-0.921047	-0.707764	-0.169678	-0.774170	0.100195	-0.000114	0.067188	-0.827337	-0.115050	0.510454	-0.204238	-2.296029	-63.078850	29.143129						
44013		10.714308	-0.219191	6.422345	-0.754462	-0.427228	2.650800	-0.106641	0.219980	-0.876891	-0.707520	-0.176270	-0.769775	0.107203	-0.002628	0.064107	-0.828815	-0.116582	0.509202	-0.200468	-1.375546	-62.975243	28.036916						
44014		10.874519	-0.477206	5.919123	-0.108048	-0.478268	2.567858	-0.185514	0.359507	-0.762019	-0.693848	-0.182373	-0.776367	0.108832	-0.005132	0.059000	-0.830566	-0.117347	0.507508	-0.197044	-0.635723	-62.783150	27.080227						
44015		10.382252	-0.662210	5.306700	0.328667	-0.538247	1.848899	-0.180786	0.450746	-0.579510	-0.693359	-0.189209	-0.780762	0.103922	-0.006875	0.052839	-0.832349	-0.117582	0.505529	-0.194447	-0.106539	-62.533431	26.363040						
44016		9.759792	-0.747467	4.753105	0.606880	-0.540878	1.038266	-0.122233	0.398259	-0.374500	-0.691406	-0.184570	-0.787354	0.097678	-0.007629	0.047341	-0.833762	-0.117591	0.503822	-0.192812	0.222045	-62.310809	25.907827						
44017		9.316511	-0.546983	4.454438	0.612491	-0.335807	0.504801	-0.077576	0.345895	-0.154794	-0.682617	-0.182129	-0.791748	0.093238	-0.005525	0.044385	-0.834796	-0.117285	0.502421	-0.192179	0.331773	-62.118635	25.728697						
44018		8.724232	-0.573159	4.518639	0.352774	-0.491230	0.010397	-0.097519	0.324302	0.030416	-0.678223	-0.177490	-0.789551	0.087316	-0.005696	0.045048	-0.835613	-0.116440	0.501233	-0.192246	0.228629	-61.938493	25.775538						
44019		7.944645	-0.870382	4.601697	0.107421	-0.925256	-0.637567	-0.128492	0.325544	0.146621	-0.678223	-0.179688	-0.789551	0.079528	-0.008616	0.045893	-0.836330	-0.115183	0.500139	-0.192732	-0.014873	-61.758550	25.963333						
44020		7.182639	-1.261959	4.373261	0.149894	-1.318829	-1.413497	-0.144620	0.281404	0.173974	-0.680420	-0.181885	-0.793945	0.071899	-0.012525	0.043641	-0.836924	-0.113821	0.499256	-0.193255	-0.294916	-61.602678	26.180456						
44021		6.609336	-1.547851	4.078102	0.270778	-1.558776	-2.053374	-0.163426	0.175874	0.157464	-0.683105	-0.173096	-0.796143	0.066141	-0.015393	0.040735	-0.837272	-0.112535	0.498825	-0.193612	-0.565950	-61.507618	26.377317						
44022		6.435903	-1.699669	3.671428	0.583863	-1.559182	-2.395333	-0.149201	0.054061	0.133888	-0.678711	-0.170898	-0.796143	0.064380	-0.016926	0.036710	-0.837333	-0.111478	0.498875	-0.193829	-0.804676	-61.481710	26.545551						
44023		6.426890	-1.728983	3.499951	0.721840	-1.510395	-2.481821	-0.128068	-0.026429	0.112814	-0.682861	-0.175293	-0.793945	0.064274	-0.017231	0.035019	-0.837198	-0.110647	0.499231	-0.193973	-1.009818	-61.502175	26.690600						
44024		6.781656	-1.531814	3.804560	0.534772	-1.363187	-2.023739	-0.124086	-0.080694	0.115951	-0.680908	-0.170898	-0.800781	0.067810	-0.015255	0.038082	-0.836924	-0.109870	0.499810	-0.194104	-1.217858	-61.553104	26.840356						
44025		7.465090	-1.265061	4.077199	0.479109	-1.070211	-1.293498	-0.090802	-0.092668	0.132529	-0.685303	-0.173340	-0.793945	0.074640	-0.012583	0.040812	-0.836582	-0.109210	0.500417	-0.194387	-1.424885	-61.610749	27.011702						
44026		8.026012	-1.021033	3.923715	0.720695	-0.661202	-0.874102	-0.022955	-0.036599	0.156145	-0.678955	-0.166260	-0.793945	0.080261	-0.010143	0.039253	-0.836323	-0.108715	0.500733	-0.194963	-1.617214	-61.635183	27.209599						
44027		8.400166	-0.851096	3.623004	1.039043	-0.301109	-0.688926	0.059256	0.061559	0.161319	-0.683105	-0.170898	-0.796143	0.084020	-0.008454	0.036202	-0.836256	-0.108460	0.500564	-0.195826	-1.764877	-61.603487	27.411133						
