// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A40
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
60754		8.782348	3.419759	3.425883	0.972843	-1.854137	-0.005724	-1.624360	-0.755735	-0.048072	-1.106934	0.093506	-0.006104	0.087702	0.034455	0.034311	0.147976	-0.538879	-0.181688	-0.809137	20.852583	-67.792985	-173.368065						
60755		9.179623	2.337455	3.171655	0.210815	-1.067832	0.117217	-2.002201	-1.034789	0.195614	-1.109375	0.098145	0.007080	0.091608	0.023783	0.031954	0.142437	-0.544759	-0.173805	-0.807924	19.956014	-68.397432	-173.638562						
60756		9.123601	1.397875	2.976115	-0.225348	-0.359084	-0.124011	-2.007798	-1.038763	0.389298	-1.102783	0.100586	0.013672	0.091052	0.014457	0.030091	0.137648	-0.550753	-0.165351	-0.806463	18.768215	-69.042305	-173.598355						
60757		8.782699	0.906735	2.806951	-0.346419	-0.027148	-0.554431	-1.743480	-0.757574	0.427202	-1.105469	0.107178	0.024414	0.087700	0.009501	0.028320	0.133953	-0.555403	-0.157647	-0.805439	17.507705	-69.540639	-173.318935						
60758		8.486841	0.530887	2.783891	-0.341825	0.266533	-0.875680	-1.366692	-0.353536	0.293877	-1.100586	0.100586	0.031494	0.084811	0.005624	0.027951	0.131079	-0.558024	-0.151548	-0.805271	16.444690	-69.792893	-173.020309						
60759		8.174968	0.211266	2.763426	-0.341770	0.526668	-1.203565	-0.924309	-0.040487	0.085775	-1.100830	0.104980	0.031250	0.081743	0.002275	0.027641	0.128829	-0.558918	-0.147600	-0.805747	15.799853	-69.838255	-172.897819						
60760		8.003725	0.072049	2.899225	-0.212284	0.694482	-1.330769	-0.484567	0.098727	-0.083350	-1.098877	0.109619	0.033203	0.080052	0.000757	0.028951	0.127233	-0.558834	-0.145805	-0.806385	15.600027	-69.780190	-172.980658						
60761		7.874205	0.188359	3.076807	0.020893	0.656186	-1.382130	-0.154979	0.115965	-0.164843	-1.098389	0.100586	0.027100	0.078761	0.001842	0.030721	0.126238	-0.558411	-0.145554	-0.806880	15.704028	-69.700167	-173.186412						
60762		7.735074	0.456826	3.287709	0.335591	0.497327	-1.416908	-0.049711	0.168928	-0.174037	-1.100586	0.100586	0.031494	0.077382	0.004509	0.032811	0.125541	-0.557699	-0.145720	-0.807451	15.857740	-69.589225	-173.380675						
60763		7.530944	0.589439	3.343128	0.479113	0.403371	-1.575776	-0.183124	0.369861	-0.160202	-1.101074	0.109375	0.024414	0.075376	0.005865	0.033287	0.124669	-0.556268	-0.145182	-0.808669	15.829558	-69.369610	-173.462999						
60764		7.024700	0.499090	3.031066	0.318205	0.380751	-2.161774	-0.300801	0.565024	-0.159612	-1.104980	0.098145	0.016113	0.070336	0.004980	0.030105	0.123618	-0.554117	-0.144044	-0.810509	15.652341	-69.042522	-173.457722						
60765		6.565188	0.299385	2.838999	0.201630	0.497360	-2.673848	-0.312467	0.658381	-0.116411	-1.107666	0.106934	0.010986	0.065747	0.003000	0.028169	0.122775	-0.551620	-0.142680	-0.812579	15.373210	-68.670482	-173.350490						
60766		5.993486	0.026075	2.710868	0.158134	0.710621	-3.275012	-0.164939	0.690772	-0.057037	-1.107666	0.109131	0.006348	0.060028	0.000266	0.026901	0.122602	-0.548935	-0.141729	-0.814587	15.089581	-68.289313	-173.147127						
60767		5.695257	0.002012	2.854959	0.342475	0.783856	-3.499616	-0.018490	0.675986	-0.050896	-1.105225	0.102539	-0.006592	0.057049	0.000008	0.028357	0.122846	-0.546220	-0.141365	-0.816436	14.893802	-67.917005	-172.947442						
60768		5.578826	0.130549	2.941707	0.466530	0.690640	-3.559751	0.085705	0.642690	-0.058571	-1.105225	0.106934	-0.009277	0.055883	0.001277	0.029238	0.123317	-0.543565	-0.141468	-0.818118	14.786397	-67.561740	-172.778262						
60769		5.392723	0.453302	3.077609	0.731483	0.441962	-3.645993	0.153322	0.575118	-0.036564	-1.109619	0.100098	-0.013184	0.054016	0.004500	0.030624	0.124014	-0.541155	-0.141826	-0.819547	14.715580	-67.246929	-172.606375						
60770		5.427624	0.792086	3.199017	0.913168	0.164575	-3.531032	0.112470	0.421480	-0.009211	-1.105469	0.111328	-0.022949	0.054344	0.007900	0.031880	0.124601	-0.539416	-0.142038	-0.820567	14.641768	-67.021259	-172.456264						
60771		5.531386	1.108795	3.109743	0.895631	-0.171300	-3.435803	0.040258	0.113085	0.019714	-1.103271	0.109131	-0.020508	0.055330	0.011087	0.031068	0.124894	-0.539006	-0.142067	-0.820787	14.594866	-66.970607	-172.380220						
60772		5.724460	1.329404	2.877856	0.710230	-0.470315	-3.324763	0.041403	-0.289458	0.062643	-1.105225	0.104736	-0.018066	0.057199	0.013306	0.028864	0.125079	-0.540277	-0.142237	-0.819893	14.630127	-67.149417	-172.392682						
60773		6.183910	1.700685	2.852210	0.676440	-0.838218	-2.876707	0.152105	-0.616744	0.083132	-1.107666	0.109131	-0.013672	0.061744	0.017011	0.028726	0.125415	-0.542831	-0.143009	-0.818018	14.816369	-67.512425	-172.500000						
60774		6.954973	2.145336	3.255292	0.938473	-1.121928	-1.974876	0.265190	-0.706831	0.133176	-1.107666	0.106934	-0.000244	0.069420	0.021456	0.032827	0.126195	-0.545713	-0.144162	-0.815776	15.037671	-67.932683	-172.574886						
60775		7.488382	2.332589	3.835278	1.355963	-1.088274	-1.256811	0.198342	-0.504074	0.164042	-1.103271	0.111572	0.001709	0.074768	0.023349	0.038564	0.127063	-0.547824	-0.144829	-0.814106	15.107015	-68.245114	-172.527078						
60776		7.804752	2.500052	4.253505	1.689553	-1.098034	-0.801781	0.004871	-0.098507	0.118750	-1.100830	0.107178	0.001953	0.078012	0.025046	0.042574	0.127510	-0.548373	-0.144574	-0.813712	14.976171	-68.326567	-172.383169						
60777		8.078676	2.694881	4.504069	1.874416	-1.211487	-0.440770	-0.176576	0.217617	0.080121	-1.103271	0.111572	-0.002686	0.080825	0.027021	0.044929	0.127530	-0.547720	-0.143486	-0.814340	14.678380	-68.226727	-172.171441						
60778		8.708933	2.809139	4.796243	1.916457	-1.266691	0.260211	-0.282626	0.260224	0.080158	-1.105713	0.113770	-0.005127	0.087140	0.028194	0.047809	0.127291	-0.546963	-0.141938	-0.815158	14.306743	-68.103135	-171.945462						
60779		10.174402	2.512566	5.266572	1.653448	-0.925027	1.762223	-0.279473	0.163759	0.088481	-1.101074	0.113770	-0.007324	0.101776	0.025244	0.052547	0.127025	-0.546597	-0.140443	-0.815704	13.962398	-68.033278	-171.746621						
60780		10.852116	2.555019	5.549846	1.650455	-0.927551	2.496370	-0.158144	0.145541	0.147844	-1.092041	0.111816	-0.011719	0.108543	0.025674	0.055399	0.127320	-0.546272	-0.139289	-0.816073	13.613041	-67.981719	-171.467501						
60781		10.613366	2.922466	6.021347	2.273811	-1.112647	2.476849	-0.066846	0.063553	0.225433	-1.094482	0.118408	-0.005371	0.106120	0.029364	0.060170	0.128122	-0.546272	-0.138351	-0.816107	13.237986	-67.984829	-171.103965						
60782		10.300018	2.960919	6.080396	2.468032	-1.138033	2.205725	-0.175422	-0.085774	0.227004	-1.094238	0.111816	-0.002686	0.102940	0.029779	0.060822	0.128532	-0.546956	-0.137059	-0.815802	12.844757	-68.071264	-170.788252						
60783		10.201597	2.598702	5.441448	1.846372	-1.055406	1.845448	-0.239760	-0.095319	0.151009	-1.096924	0.118408	-0.000977	0.101970	0.026129	0.054432	0.128446	-0.547662	-0.135720	-0.815566	12.522144	-68.152065	-170.588477						
60784		10.648192	2.310486	5.060901	1.261853	-0.973924	2.095051	-0.224566	0.032120	0.047008	-1.096680	0.113770	-0.005127	0.106485	0.023187	0.050566	0.128067	-0.547772	-0.134643	-0.815730	12.311573	-68.149063	-170.500167						
60785		10.934657	2.355008	5.234120	1.302504	-0.991608	2.427771	-0.133861	0.351741	0.008743	-1.087891	0.118408	-0.014404	0.109437	0.023590	0.052133	0.127990	-0.546488	-0.133839	-0.816735	12.112108	-67.961543	-170.367689						
60786		10.376601	2.504699	6.399379	2.506003	-0.711325	2.357470	-0.110087	0.710194	0.058252	-1.089844	0.116211	-0.023193	0.103985	0.025112	0.063611	0.128425	-0.543759	-0.132764	-0.818662	11.756738	-67.579485	-170.051861						
60787		10.108389	1.838044	7.304167	3.063903	0.197465	2.413566	-0.294440	0.832411	0.083059	-1.094482	0.118164	-0.030029	0.101379	0.018530	0.072593	0.128535	-0.540647	-0.130790	-0.821019	11.243483	-67.129627	-169.678107						
60788		11.879806	0.657331	6.269443	1.014165	0.754332	3.576479	-0.283342	0.531873	0.038661	-1.096680	0.118164	-0.032227	0.118963	0.006685	0.062369	0.128298	-0.538734	-0.129169	-0.822569	10.885684	-66.843917	-169.465684						
60789		14.086168	0.223416	5.215001	-0.928035	0.591212	5.169148	-0.031266	0.194516	0.163776	-1.090576	0.129395	-0.035156	0.140910	0.002358	0.052013	0.129032	-0.538117	-0.128467	-0.822969	10.599293	-66.759856	-169.173295						
60790		12.967083	0.541933	4.555491	-0.950169	0.097697	3.908783	0.108681	0.149970	0.494350	-1.097412	0.131592	-0.035400	0.129691	0.005715	0.045461	0.131478	-0.537810	-0.127476	-0.822936	9.970472	-66.734957	-168.421040						
60791		10.982997	0.522630	3.478837	-1.086220	-0.169390	1.667410	-0.054136	-0.052810	0.649903	-1.093262	0.140625	-0.035889	0.109803	0.005593	0.034816	0.133996	-0.538532	-0.125533	-0.822356	9.089046	-66.834486	-167.495132						
60792		10.799132	-0.332728	2.008263	-2.518044	0.068682	0.884000	-0.102853	-0.466717	0.684822	-1.095703	0.147217	-0.029541	0.107955	-0.002947	0.020336	0.136264	-0.541010	-0.123566	-0.820653	8.203427	-67.166841	-166.596994						
60793		11.063979	-1.071200	1.280257	-3.418934	0.429049	0.832686	0.236085	-0.710806	0.731959	-1.091797	0.158447	-0.025879	0.110632	-0.010323	0.013183	0.139489	-0.544269	-0.123031	-0.818033	7.467180	-67.635568	-165.652433						
60794		10.764252	-1.347593	0.999065	-3.556301	0.572420	0.468725	0.468678	-0.749813	0.700657	-1.091797	0.160645	-0.014648	0.107651	-0.013123	0.010363	0.143190	-0.547496	-0.123552	-0.815157	6.879448	-68.120863	-164.728067						
60795		11.178788	-1.533071	0.912260	-3.760514	0.631634	0.845951	0.444189	-0.667368	0.677940	-1.088135	0.176514	-0.015625	0.111808	-0.014973	0.009462	0.146779	-0.550368	-0.123976	-0.812516	6.264752	-68.553358	-163.792226						
60796		12.373576	-1.852840	1.026708	-4.117586	0.802549	2.019181	0.361919	-0.573507	0.638143	-1.090332	0.178711	0.000000	0.123764	-0.018153	0.010589	0.150034	-0.552886	-0.124099	-0.810189	5.615565	-68.926866	-162.873065						
60797		13.079285	-1.788437	1.618835	-3.752248	0.842814	2.919030	0.347776	-0.422986	0.507603	-1.088623	0.187744	-0.000732	0.130803	-0.017581	0.016434	0.152815	-0.554709	-0.124414	-0.808373	5.107645	-69.203636	-162.115171						
60798		13.147700	-1.396087	2.226381	-3.043856	0.670383	3.227755	0.065863	-0.305879	0.282058	-1.088379	0.185547	0.001709	0.131462	-0.013783	0.022460	0.153970	-0.556133	-0.124121	-0.807219	4.749138	-69.400890	-161.691522						
60799		13.003050	-1.267665	2.150285	-2.959425	0.528351	3.081979	-0.215877	-0.337345	0.149157	-1.093018	0.187500	0.008301	0.130003	-0.012556	0.021736	0.153789	-0.557814	-0.123086	-0.806252	4.428806	-69.608822	-161.480980						
60800		12.607314	-1.197709	1.692307	-3.132014	0.350907	2.569137	-0.013495	-0.637175	0.004452	-1.081787	0.185547	0.015137	0.126019	-0.011973	0.017325	0.153400	-0.560456	-0.123499	-0.804429	4.480810	-69.981721	-161.544566						
60801		11.939849	-0.979655	1.247818	-3.122518	0.107234	1.819755	0.286452	-1.105200	-0.154062	-1.079590	0.190186	0.030518	0.119320	-0.009907	0.013124	0.152922	-0.564640	-0.125919	-0.801212	5.026869	-70.614182	-161.949898						
60802		11.766465	-0.680707	0.765982	-3.250579	-0.246206	1.539433	0.749945	-1.396017	-0.304978	-1.081787	0.187988	0.039795	0.117597	-0.007017	0.008455	0.152956	-0.569512	-0.130837	-0.796958	6.178133	-71.401981	-162.712923						
60803		11.797390	-0.167767	0.773545	-2.935450	-0.606418	1.624886	1.133562	-1.267838	-0.524770	-1.079102	0.174805	0.047119	0.117917	-0.002034	0.008472	0.153285	-0.573397	-0.137803	-0.792925	7.992683	-72.094984	-163.939086						
60804		10.854684	0.795823	0.827530	-2.145718	-1.278394	0.812892	1.210504	-0.703547	-0.503731	-1.079102	0.172607	0.056396	0.108536	0.007633	0.008704	0.154291	-0.574959	-0.144571	-0.790390	9.763328	-72.457730	-165.069753						
60805		9.923001	1.307263	1.250561	-1.275774	-1.428595	0.090347	1.081022	-0.030636	-0.336469	-1.078857	0.172607	0.047363	0.099250	0.012838	0.012591	0.156068	-0.574056	-0.149823	-0.789718	10.983443	-72.449390	-165.699360						
60806		9.294087	1.562822	1.772661	-0.561347	-1.367872	-0.337540	0.721214	0.535382	-0.155041	-1.078857	0.167969	0.049805	0.093000	0.015493	0.017534	0.157946	-0.571321	-0.152686	-0.790779	11.473802	-72.140336	-165.780262						
60807		8.685617	1.423514	2.376993	0.011729	-0.955098	-0.746081	0.320891	1.086249	0.028623	-1.081299	0.174561	0.033691	0.086982	0.014210	0.023321	0.159827	-0.566849	-0.153005	-0.793553	11.226587	-71.542478	-165.325913						
60808		8.237893	1.063299	3.008730	0.434376	-0.375983	-0.997105	0.056153	1.485567	0.136220	-1.085938	0.176758	0.013428	0.082592	0.010681	0.029477	0.161679	-0.561063	-0.151640	-0.797542	10.555449	-70.730479	-164.582637						
60809		7.949248	0.875395	3.656189	0.874995	0.022236	-1.063024	-0.083282	1.696012	0.163210	-1.081787	0.185547	-0.009521	0.079792	0.008834	0.035882	0.163407	-0.554532	-0.149466	-0.802154	9.763895	-69.799335	-163.791385						
60810		7.630061	0.909783	4.529126	1.605772	0.312124	-1.044519	-0.178187	1.643663	0.139113	-1.083740	0.183105	-0.020508	0.076663	0.009191	0.044654	0.164715	-0.548236	-0.147008	-0.806657	9.036996	-68.892265	-163.123620						
60811		6.988434	0.888409	4.393395	1.603777	0.276276	-1.671424	-0.199013	1.161963	0.086667	-1.081543	0.185303	-0.031982	0.070134	0.008958	0.043518	0.165409	-0.543826	-0.145000	-0.809857	8.528191	-68.250204	-162.698075						
60812		6.546460	0.946902	3.879703	1.302778	0.023413	-2.255772	0.056896	0.486173	0.085841	-1.081787	0.187744	-0.029785	0.065555	0.009486	0.038640	0.166285	-0.541936	-0.144586	-0.811018	8.329959	-67.990841	-162.449259						
60813		6.475220	0.943704	3.501489	1.005429	-0.127339	-2.460657	0.272102	-0.185887	0.119902	-1.081787	0.187744	-0.027588	0.064714	0.009428	0.035088	0.167408	-0.542613	-0.145511	-0.810168	8.345772	-68.115214	-162.297134						
60814		6.452301	0.986830	3.264948	0.866481	-0.246879	-2.570177	0.305185	-0.654510	0.138548	-1.077148	0.185547	-0.020752	0.064409	0.009863	0.032875	0.168341	-0.545171	-0.146910	-0.808002	8.452817	-68.506767	-162.224086						
60815		6.298465	1.023211	2.978687	0.750362	-0.359535	-2.820008	0.108382	-0.875887	0.094241	-1.084229	0.189941	-0.016602	0.062849	0.010246	0.030068	0.168400	-0.548749	-0.147821	-0.805397	8.559813	-69.020431	-162.271456						
60816		6.067019	0.922174	2.597312	0.525219	-0.382656	-3.180751	-0.145987	-0.912607	0.041102	-1.084229	0.189941	0.003662	0.060549	0.009253	0.026243	0.167510	-0.552636	-0.147878	-0.802911	8.612591	-69.549957	-162.417239						
60817		5.785166	0.623850	2.161320	0.177322	-0.251156	-3.613178	-0.370418	-0.825794	-0.026376	-1.086426	0.192139	0.014893	0.057763	0.006271	0.021840	0.165794	-0.556302	-0.147149	-0.800866	8.624732	-70.024828	-162.655530						
60818		5.470567	0.204532	1.741575	-0.211805	-0.002582	-4.071866	-0.535370	-0.675249	-0.136268	-1.081787	0.187988	0.012695	0.054648	0.002055	0.017595	0.163282	-0.559409	-0.145933	-0.799440	8.685561	-70.404552	-163.046096						
60819		5.356377	-0.129539	1.396270	-0.578340	0.181630	-4.309090	-0.635028	-0.512915	-0.217474	-1.081543	0.183594	0.024170	0.053526	-0.001309	0.014104	0.160287	-0.561880	-0.144414	-0.798588	8.787837	-70.685516	-163.539670						
60820		5.561591	-0.263880	1.273787	-0.781629	0.250382	-4.160274	-0.593509	-0.381771	-0.299396	-1.083740	0.178955	0.033447	0.055587	-0.002684	0.012852	0.157168	-0.563724	-0.143181	-0.798131	9.022166	-70.884069	-164.147874						
60821		5.759236	-0.350076	1.520832	-0.654135	0.430233	-3.897347	-0.476962	-0.238020	-0.375540	-1.081299	0.174561	0.038330	0.057568	-0.003572	0.015285	0.154177	-0.564844	-0.142516	-0.798042	9.418711	-70.993698	-164.856024						
60822		5.766477	-0.328375	1.670023	-0.517285	0.490111	-3.842659	-0.302648	-0.026271	-0.466637	-1.090088	0.167725	0.034180	0.057655	-0.003393	0.016713	0.151462	-0.564911	-0.142635	-0.798492	10.008550	-70.972469	-165.663260						
60823		5.666558	-0.252319	1.883507	-0.285164	0.535163	-3.866819	-0.082245	0.216539	-0.539634	-1.087402	0.161133	0.027832	0.056679	-0.002668	0.018775	0.149250	-0.563789	-0.143659	-0.799518	10.767216	-70.804241	-166.515654						
60824		5.880028	-0.146963	2.355196	0.064838	0.631191	-3.508679	0.033376	0.409112	-0.559554	-1.089355	0.154297	0.035156	0.058844	-0.001638	0.023431	0.147421	-0.561788	-0.145053	-0.801013	11.545493	-70.521347	-167.320124						
60825		6.397633	-0.029010	2.874054	0.347205	0.711386	-2.843907	0.019053	0.517233	-0.547379	-1.093506	0.145264	0.020020	0.064049	-0.000468	0.028575	0.145677	-0.559368	-0.146277	-0.802801	12.238535	-70.176236	-168.044119						
60826		7.236139	0.043070	3.411683	0.507535	0.817996	-1.870637	0.017105	0.549454	-0.506371	-1.091064	0.143066	0.017822	0.072456	0.000244	0.033918	0.144114	-0.556840	-0.147350	-0.804641	12.831557	-69.815137	-168.664716						
60827		8.066333	0.007929	4.102298	0.749471	1.083856	-0.859590	-0.056393	0.482276	-0.443552	-1.093262	0.138672	0.013672	0.080762	-0.000088	0.040828	0.142547	-0.554677	-0.148002	-0.806293	13.293014	-69.497916	-169.191082						
60828		9.034737	-0.082947	4.729723	0.873934	1.362395	0.256258	-0.316939	0.273529	-0.368046	-1.094971	0.129639	0.011963	0.090410	-0.000921	0.047175	0.140407	-0.553591	-0.147539	-0.807500	13.553929	-69.305745	-169.663743						
60829		9.893329	-0.207823	5.208819	0.926125	1.610657	1.214597	-0.711922	-0.050531	-0.265768	-1.094971	0.125244	0.016602	0.098917	-0.002024	0.052120	0.137344	-0.554161	-0.145425	-0.808018	13.550591	-69.307677	-170.096112						
60830		10.351471	-0.392083	5.255483	0.774049	1.759621	1.642923	-0.958243	-0.415965	-0.135274	-1.094971	0.127441	0.016602	0.103403	-0.003738	0.052788	0.133859	-0.556459	-0.142201	-0.807598	13.343473	-69.530675	-170.461270						
60831		10.527786	-0.511041	5.277676	0.766915	1.853450	1.803040	-0.958182	-0.651365	-0.032500	-1.090332	0.120850	0.025879	0.105104	-0.004873	0.053143	0.130615	-0.559764	-0.138845	-0.806428	13.068588	-69.899143	-170.753603						
60832		10.649671	-0.639181	5.220738	0.723425	1.932016	1.884466	-0.796315	-0.652497	0.010024	-1.092529	0.123047	0.039307	0.106326	-0.006178	0.052579	0.127994	-0.562979	-0.136019	-0.805091	12.821166	-70.273984	-170.975650						
60833		11.120148	-0.798315	5.283509	0.648836	2.066767	2.332990	-0.663186	-0.488617	0.018169	-1.094727	0.120850	0.041504	0.111073	-0.007797	0.053133	0.125883	-0.565444	-0.133597	-0.804101	12.579667	-70.558702	-171.122962						
60834		12.021876	-0.957150	5.348397	0.416606	2.177045	3.192453	-0.609057	-0.265333	0.008926	-1.085693	0.116699	0.046387	0.120148	-0.009403	0.053672	0.124041	-0.566961	-0.131277	-0.803701	12.302348	-70.717439	-171.198836						
60835		13.519566	-1.247363	5.465475	-0.036437	2.399217	4.625055	-0.419374	-0.027097	-0.052437	-1.090088	0.118652	0.046143	0.135185	-0.012394	0.054699	0.122639	-0.567359	-0.129743	-0.803884	12.149048	-70.735446	-171.291529						
60836		14.071888	-1.183690	5.968813	0.225811	2.477012	5.315398	-0.073720	0.420860	-0.133746	-1.090332	0.120850	0.041504	0.140836	-0.011909	0.059396	0.122188	-0.565689	-0.129555	-0.805160	12.167909	-70.492748	-171.356234						
60837		13.006211	-0.828454	7.023448	1.532155	2.550534	4.689812	0.177137	0.873224	-0.112779	-1.090088	0.118652	0.034912	0.130362	-0.008420	0.069658	0.122817	-0.562051	-0.130036	-0.807530	12.144684	-69.999195	-171.224244						
60838		11.456812	-0.442564	7.955429	2.859735	2.588565	3.598582	0.478466	1.119553	-0.193826	-1.096680	0.114014	0.017334	0.115007	-0.004726	0.078900	0.124127	-0.557165	-0.131810	-0.810423	12.337583	-69.357948	-171.137541						
60839		10.391407	0.017871	8.030470	3.286264	2.246762	2.702094	0.546753	1.333259	-0.173061	-1.093994	0.107178	-0.000244	0.104446	-0.000130	0.079610	0.125843	-0.551358	-0.133661	-0.813820	12.468978	-68.599561	-170.943378						
60840		9.632823	0.174942	7.506014	2.987212	1.953990	1.867121	0.402786	1.418354	-0.204686	-1.087402	0.109619	-0.013916	0.096859	0.001500	0.074378	0.127087	-0.545247	-0.134956	-0.817522	12.539730	-67.789971	-170.770952						
60841		9.308776	0.102348	6.630457	2.171586	1.717459	1.276015	0.264717	1.293961	-0.260398	-1.098389	0.102539	-0.026855	0.093515	0.000815	0.065702	0.127630	-0.539662	-0.135907	-0.820978	12.646924	-67.042269	-170.723578						
60842		10.126744	0.138706	5.970818	1.174060	1.391973	1.802113	0.264109	0.956890	-0.313723	-1.096191	0.102539	-0.038086	0.101553	0.001149	0.059224	0.127726	-0.535411	-0.137214	-0.823525	12.918111	-66.477025	-170.853955						
60843		11.522249	0.373385	5.701474	0.378571	1.013376	3.002827	0.520131	0.496096	-0.381105	-1.100342	0.095703	-0.042236	0.115370	0.003366	0.056738	0.127903	-0.532831	-0.140042	-0.824694	13.547044	-66.158717	-171.216253						
60844		11.087181	0.911347	5.281184	0.316705	0.448405	2.489539	0.939370	0.349086	-0.430031	-1.095703	0.091309	-0.041992	0.110983	0.008627	0.052659	0.128898	-0.530548	-0.144825	-0.825185	14.508785	-65.914194	-171.679654						
60845		9.529233	1.512750	4.438507	0.386344	-0.257191	0.797621	1.237784	0.593898	-0.442087	-1.097168	0.077881	-0.052246	0.095456	0.014643	0.044193	0.130796	-0.527029	-0.150702	-0.826088	15.560124	-65.528490	-172.056102						
60846		9.356183	1.986973	3.468333	-0.237670	-0.983205	0.311127	1.271202	0.399562	-0.517028	-1.106445	0.082275	-0.052490	0.093682	0.019407	0.034621	0.132330	-0.524211	-0.157039	-0.826457	16.766031	-65.235472	-172.581339						
60847		10.741480	2.309743	2.586483	-1.422896	-1.599096	1.269767	1.186369	-0.640676	-0.673649	-1.105957	0.068848	-0.040527	0.107408	0.022580	0.026344	0.132157	-0.525594	-0.164113	-0.824228	18.487237	-65.477207	-173.728401						
60848		11.852013	2.721455	2.114817	-2.005232	-2.057301	2.191065	1.180883	-1.716453	-0.621932	-1.103027	0.055664	-0.026367	0.118416	0.026717	0.022323	0.131301	-0.531412	-0.171727	-0.819067	20.646680	-66.294031	-175.352877						
