// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
60755		3.414997	-4.089837	-0.809267	4.657258	2.709040	-9.696879	1.821698	-0.143965	1.972913	-0.374756	-0.792969	0.157471	0.034557	-0.040483	-0.008438	-0.557767	-0.692798	0.184444	-0.418219	92.589826	-51.742521	19.920655						
60756		4.473520	-3.031851	-1.982903	4.008858	3.731067	-8.040167	2.187469	-0.222197	2.482948	-0.395508	-0.777588	0.166016	0.045127	-0.029541	-0.020105	-0.544706	-0.696982	0.189082	-0.426332	94.119237	-53.156811	19.572829						
60757		4.740885	-2.679569	-2.480935	3.608698	4.129251	-7.418218	2.306375	-0.264394	3.041729	-0.422852	-0.759766	0.191895	0.047839	-0.025782	-0.025048	-0.529933	-0.700742	0.195629	-0.435730	95.849356	-54.886039	19.039581						
60758		4.536582	-2.631303	-2.780371	3.214379	4.331698	-7.336099	2.399735	-0.292727	3.585279	-0.450195	-0.737793	0.206787	0.045865	-0.025158	-0.028043	-0.513294	-0.704071	0.203709	-0.446447	97.834661	-56.907103	18.303036						
60759		4.281440	-2.802717	-2.753496	3.081728	4.305295	-7.419227	2.522100	-0.268204	4.052623	-0.482422	-0.711426	0.228271	0.043403	-0.026802	-0.027820	-0.495076	-0.706713	0.213163	-0.458276	100.091272	-59.182555	17.314837						
60760		4.875860	-2.572078	-2.287771	3.237870	3.843742	-6.594394	2.585496	-0.170080	4.496986	-0.512207	-0.680908	0.240479	0.049336	-0.024318	-0.023156	-0.475279	-0.708476	0.223493	-0.471405	102.640185	-61.690796	16.088383						
60761		6.197250	-1.858656	-1.742871	3.328416	3.132844	-4.914320	2.456917	-0.025387	4.945553	-0.549072	-0.643555	0.257080	0.062405	-0.016831	-0.017635	-0.454848	-0.708468	0.235382	-0.485573	105.413513	-64.442443	14.525321						
60762		7.484419	-1.206822	-1.628192	3.125120	2.716715	-3.258239	2.265513	0.060293	5.329695	-0.590576	-0.604248	0.264893	0.075122	-0.009883	-0.016425	-0.433754	-0.706909	0.248539	-0.500366	108.643072	-67.373923	12.410826						
60763		8.396403	-0.852547	-1.692749	2.794918	2.461440	-2.053831	1.953724	0.054363	5.656432	-0.623047	-0.562500	0.281494	0.084153	-0.005981	-0.017017	-0.412712	-0.703549	0.263585	-0.514985	112.630524	-70.425210	9.308189						
60764		9.047408	-1.076816	-2.146226	2.534661	2.736583	-1.228993	1.733895	-0.008572	5.978430	-0.657715	-0.523193	0.280273	0.090739	-0.007872	-0.021535	-0.390998	-0.698934	0.280053	-0.529322	118.161189	-73.520877	4.539306						
60765		9.431242	-1.888830	-2.752726	2.506708	3.385080	-0.739873	1.578675	-0.065530	6.305094	-0.690674	-0.466309	0.283203	0.094850	-0.015686	-0.027628	-0.368642	-0.692873	0.298049	-0.543320	126.393158	-76.569050	-3.070028						
60766		9.768430	-2.256325	-2.644928	2.420569	3.147909	-0.236713	1.476151	-0.063678	6.617526	-0.716797	-0.411621	0.288330	0.098363	-0.019120	-0.026568	-0.345235	-0.685512	0.316921	-0.557178	139.507811	-79.335841	-15.608862						
60767		11.034164	-2.146071	-2.426048	2.082478	2.442327	1.227617	1.449213	-0.059136	6.855997	-0.738770	-0.352295	0.293457	0.110994	-0.017486	-0.024364	-0.321020	-0.676759	0.336433	-0.570751	160.483222	-81.311730	-36.062803						
60768		13.169746	-2.115811	-2.314011	1.665116	1.650856	3.517592	1.554049	-0.081162	7.040898	-0.760498	-0.295410	0.289795	0.132338	-0.016326	-0.023226	-0.295314	-0.667206	0.355744	-0.584014	-171.495425	-81.661007	-63.483968						
60769		15.846526	-1.897966	-2.390470	0.727466	0.623989	6.292896	1.779152	-0.068096	7.272039	-0.778076	-0.231934	0.292480	0.159018	-0.012990	-0.023984	-0.267974	-0.656490	0.374787	-0.597282	-146.142728	-80.092016	-88.142270						
60770		18.266925	-0.794927	-2.348660	-1.194665	-1.216376	8.538216	1.910899	-0.057622	7.479828	-0.784668	-0.168457	0.288574	0.182797	-0.000889	-0.023465	-0.239048	-0.644722	0.393438	-0.610243	-129.336675	-77.154981	-104.158337						
60771		20.386459	0.577210	-2.204362	-3.512991	-3.450988	10.095608	1.931719	-0.053521	7.565003	-0.791016	-0.106934	0.289307	0.203452	0.013686	-0.021882	-0.209425	-0.631775	0.411802	-0.622432	-118.993181	-73.527566	-113.706570						
60772		22.127853	0.886682	-1.331418	-4.689671	-5.693147	11.105088	1.885104	0.105152	7.589813	-0.792480	-0.054443	0.281250	0.220720	0.017377	-0.013293	-0.179897	-0.617317	0.429491	-0.634109	-112.115216	-69.622822	-119.812802						
60773		24.031479	1.529015	-1.793878	-7.130718	-7.257416	12.079416	2.065906	0.109930	7.546150	-0.789795	0.000488	0.273438	0.239496	0.024523	-0.017849	-0.149669	-0.602100	0.445899	-0.645173	-107.251225	-65.559636	-123.797380						
60774		27.113187	5.628287	-1.162044	-11.741627	-12.087442	12.183556	1.832764	0.121733	7.279770	-0.795898	0.055176	0.267578	0.268835	0.066202	-0.011208	-0.120824	-0.586430	0.461503	-0.654611	-103.819891	-61.556729	-126.454337						
60775		29.911541	11.914381	-1.220915	-18.141404	-17.507866	10.239329	1.208402	-0.133405	6.943809	-0.786377	0.103516	0.261963	0.294746	0.129499	-0.011250	-0.094146	-0.571163	0.477776	-0.660787	-101.753017	-57.650057	-128.052292						
60776		27.761070	13.250148	-4.090694	-21.157980	-15.968313	6.312125	0.517138	-0.218379	6.312135	-0.776367	0.145264	0.258545	0.273288	0.141278	-0.040249	-0.071232	-0.556767	0.493962	-0.664032	-100.604766	-54.075765	-129.080688						
60777		20.236802	9.863737	-8.025975	-19.447537	-8.477356	1.188524	0.804609	-0.202510	5.479245	-0.775146	0.180420	0.257813	0.199640	0.104453	-0.079644	-0.050248	-0.543946	0.506472	-0.667146	-99.575771	-50.957732	-129.799292						
60778		17.429874	14.006787	-9.961337	-22.470398	-8.095220	-4.459022	1.531799	-0.452061	4.422930	-0.773926	0.211182	0.254883	0.171357	0.144635	-0.098128	-0.030154	-0.534491	0.513372	-0.670716	-98.530729	-48.412519	-130.018266						
60779		17.982776	23.718883	-7.414327	-26.650893	-15.068308	-11.691192	1.120240	-0.517734	3.094664	-0.768066	0.233154	0.254150	0.176314	0.240344	-0.072343	-0.015428	-0.528358	0.517925	-0.672572	-97.933606	-46.610358	-129.960052						
60780		15.895545	33.271398	-3.101515	-27.965024	-21.546802	-20.900230	0.360189	-0.343780	1.645716	-0.765625	0.230957	0.250000	0.156263	0.334062	-0.030144	-0.008034	-0.525262	0.521076	-0.672693	-97.797113	-45.647480	-129.862793						
60781		15.171762	33.661949	-3.099121	-27.755906	-21.296262	-22.018916	-0.201813	-0.239499	0.235793	-0.765869	0.237549	0.256348	0.151358	0.336767	-0.031150	-0.007131	-0.525448	0.522389	-0.671538	-98.034107	-45.493139	-129.692983						
60782		15.468763	27.672618	-4.830527	-25.812084	-17.478677	-17.336701	-0.482196	-0.060343	-1.073073	-0.765381	0.219971	0.254639	0.156184	0.275773	-0.048924	-0.011825	-0.528429	0.521189	-0.670064	-98.437229	-46.094795	-129.515717						
60783		15.367796	23.109214	-4.858202	-23.315286	-15.311332	-13.779159	-0.656771	0.022121	-2.194936	-0.769287	0.200195	0.261719	0.156195	0.229226	-0.049354	-0.020960	-0.534030	0.517535	-0.668230	-99.004710	-47.341396	-129.250731						
60784		14.556303	20.686544	-4.818863	-21.626809	-13.793179	-12.052996	-0.566622	0.032281	-2.993154	-0.761719	0.178223	0.257813	0.148628	0.204519	-0.048794	-0.032537	-0.541547	0.511379	-0.666453	-99.620447	-49.034842	-128.859953						
60785		16.368693	16.602178	-4.383539	-19.630009	-13.071755	-7.261476	-0.559861	-0.031337	-3.693450	-0.772217	0.149658	0.260742	0.166721	0.162838	-0.044268	-0.046269	-0.550956	0.503119	-0.664212	-100.404869	-51.119823	-128.251398						
60786		15.895137	-21.730041	1.428786	8.465220	1.972267	15.707862	-0.432681	-0.174388	-2.643332	-0.760742	0.141113	0.260986	0.156049	-0.219344	0.014898	-0.055778	-0.558037	0.497277	-0.661966	-101.139534	-52.587062	-127.632233						
60787		7.998670	-65.352267	2.884685	40.456140	26.369029	35.032712	-1.492422	-0.264647	-0.188225	-0.760254	0.130127	0.263428	0.079329	-0.653358	0.033828	-0.059903	-0.558999	0.501703	-0.657439	-102.220604	-52.666809	-127.343032						
60788		3.422768	-17.110652	11.342619	17.401861	-1.612480	1.488284	-1.688595	1.243114	-1.549386	-0.761963	0.112305	0.257324	0.033616	-0.170404	0.114657	-0.072811	-0.558248	0.502516	-0.656152	-102.514206	-53.684537	-128.184606						
60789		19.537897	18.073766	0.563217	-18.475827	-18.296934	-4.112881	1.051734	0.197192	-3.753478	-0.761230	0.088379	0.260254	0.198730	0.176997	0.006375	-0.082659	-0.567337	0.488393	-0.657852	-102.413650	-55.810854	-127.566110						
60790		24.957641	-3.473034	-1.291043	-6.755979	-8.138170	13.092832	0.904691	-0.292963	-3.851813	-0.769287	0.062012	0.260742	0.248865	-0.039470	-0.012717	-0.092012	-0.577970	0.474525	-0.657504	-102.888400	-57.925561	-126.380061						
60791		19.955856	-3.983150	-0.518663	-3.669594	-5.844890	9.336645	-0.013702	-0.506350	-3.582510	-0.761963	0.040039	0.263672	0.198815	-0.043398	-0.004680	-0.102604	-0.588072	0.464324	-0.654253	-104.161138	-59.857496	-124.897487						
60792		13.782341	6.621834	-5.035382	-11.687227	-5.633063	-0.283337	0.550929	-1.001098	-3.433255	-0.752441	0.020508	0.277344	0.139184	0.063974	-0.049481	-0.109857	-0.599506	0.452873	-0.650714	-105.741877	-61.608293	-122.723603						
60793		14.662349	4.719267	-9.341224	-13.176441	-1.847146	2.330555	1.161990	-1.489160	-3.331261	-0.747559	0.003174	0.295410	0.148077	0.045272	-0.092046	-0.113814	-0.612465	0.439785	-0.646932	-107.693324	-63.196092	-119.764854						
60794		16.249383	8.289139	-5.183515	-12.660169	-7.591885	2.089503	1.286406	-1.384870	-3.568642	-0.744873	-0.016357	0.309326	0.164293	0.080297	-0.050180	-0.118333	-0.625401	0.425404	-0.643352	-109.852539	-64.875170	-116.543584						
60795		14.181633	6.677413	-0.123100	-7.139798	-9.348630	0.547066	0.409762	-1.251609	-3.132909	-0.744385	-0.027100	0.318359	0.142842	0.064543	-0.000205	-0.124449	-0.636292	0.414903	-0.638357	-112.527640	-66.295646	-113.342478						
60796		7.746608	3.080070	-5.534791	-7.179960	-0.978452	-2.912305	0.025198	-1.373971	-2.566823	-0.741943	-0.035889	0.327393	0.078231	0.029807	-0.054808	-0.129682	-0.645953	0.407478	-0.632368	-115.592256	-67.315858	-109.992704						
60797		8.630196	1.967239	-5.370822	-6.223938	-0.676871	-1.566740	-0.434728	-0.834863	-2.220193	-0.746094	-0.046631	0.343262	0.086736	0.018595	-0.053388	-0.136398	-0.652839	0.402119	-0.627293	-118.306661	-68.239153	-107.323653						
60798		8.682511	2.138690	-3.887597	-5.133832	-1.741051	-1.708212	-0.836179	-0.419777	-1.852496	-0.748047	-0.062012	0.348145	0.087099	0.020419	-0.038780	-0.144070	-0.657278	0.398970	-0.622939	-120.658179	-69.042632	-105.312984						
60799		8.918731	0.250143	-3.277100	-3.258808	-0.942532	-0.933771	-0.915447	-0.255855	-1.531096	-0.747803	-0.066406	0.352539	0.089244	0.001669	-0.032666	-0.151336	-0.660496	0.396881	-0.619134	-122.752861	-69.717784	-103.629493						
60800		10.218039	-0.780289	-2.515339	-1.971978	-1.160695	0.488097	-0.907219	-0.122698	-1.293425	-0.756348	-0.075195	0.359375	0.102142	-0.008577	-0.025053	-0.158072	-0.662739	0.395509	-0.615925	-124.563148	-70.293445	-102.256018						
60801		11.145412	-0.511218	-1.907970	-1.692011	-1.974455	1.203610	-0.770759	-0.073298	-1.150426	-0.762939	-0.085938	0.366211	0.111429	-0.005827	-0.019017	-0.164026	-0.664667	0.394042	-0.613224	-126.198066	-70.812225	-100.984677						
60802		11.320468	-0.223392	-1.511230	-1.531566	-2.414118	1.246772	-0.511560	-0.113421	-1.079724	-0.760498	-0.090332	0.370850	0.113199	-0.002884	-0.015041	-0.168795	-0.666714	0.392119	-0.610937	-127.725497	-71.265217	-99.679303						
60803		10.808072	-1.502649	-0.354752	0.315636	-2.191726	0.878153	-0.332222	-0.182698	-0.888501	-0.773682	-0.099121	0.382080	0.108016	-0.015512	-0.003423	-0.172263	-0.668778	0.390241	-0.608911	-129.119051	-71.604658	-98.404044						
60804		11.009359	-2.129987	0.019792	1.105420	-2.078778	1.150856	-0.166172	-0.256510	-0.743477	-0.775635	-0.103271	0.391113	0.110013	-0.021709	0.000357	-0.174565	-0.670864	0.388489	-0.607078	-130.381149	-71.835920	-97.174904						
60805		11.351081	-0.949140	-1.061421	-0.425584	-2.138002	1.417707	-0.092092	-0.293815	-0.682779	-0.782227	-0.109863	0.395508	0.113493	-0.009884	-0.010443	-0.176607	-0.672944	0.386673	-0.605344	-131.619216	-72.045671	-95.942339						
60806		10.355470	-0.086340	-1.897794	-1.519425	-1.768794	0.454108	-0.176181	-0.265925	-0.633427	-0.786377	-0.120850	0.402588	0.103576	-0.001208	-0.018839	-0.178586	-0.674817	0.385318	-0.603539	-132.826330	-72.209761	-94.779843						
60807		9.320578	-1.079138	-2.217483	-0.915492	-0.566986	-0.231715	-0.225815	-0.210481	-0.551510	-0.786133	-0.125244	0.404785	0.093199	-0.011073	-0.022064	-0.180840	-0.676254	0.384266	-0.601927	-133.922175	-72.381572	-93.779901						
60808		9.479353	-1.863338	-2.328369	-0.361175	-0.012747	0.118102	-0.233229	-0.132380	-0.517065	-0.795166	-0.127441	0.409180	0.094760	-0.018905	-0.023199	-0.182914	-0.677436	0.383349	-0.600556	-134.882697	-72.537877	-92.912448						
60809		9.710078	-1.918915	-2.318394	-0.266107	-0.021646	0.349559	-0.257411	-0.059015	-0.504217	-0.792480	-0.138428	0.414063	0.097059	-0.019464	-0.023130	-0.185417	-0.678287	0.382408	-0.599426	-135.778361	-72.741412	-92.143047						
60810		9.430749	-1.251765	-2.351826	-0.735144	-0.311174	-0.045419	-0.298806	-0.013040	-0.470998	-0.799072	-0.147217	0.416260	0.094279	-0.012775	-0.023493	-0.187801	-0.678950	0.381728	-0.598366	-136.595977	-72.920566	-91.466245						
60811		9.675002	-1.025776	-2.231823	-0.783380	-0.576755	0.121716	-0.326291	0.008117	-0.446296	-0.798828	-0.149170	0.427490	0.096726	-0.010510	-0.022305	-0.190495	-0.679409	0.381130	-0.597373	-137.402175	-73.122641	-90.834721						
60812		9.136964	-2.139235	-2.570951	-0.137622	0.557508	-0.099794	-0.361892	-0.029995	-0.377427	-0.807373	-0.160156	0.423340	0.091333	-0.021611	-0.025657	-0.192779	-0.679874	0.380968	-0.596214	-138.177004	-73.252921	-90.241661						
60813		8.392532	-2.646451	-3.475238	-0.318132	1.762166	-0.522423	-0.192644	-0.143527	-0.323619	-0.798828	-0.155762	0.436523	0.083907	-0.026634	-0.034667	-0.194345	-0.680679	0.380532	-0.595065	-138.951586	-73.336310	-89.563071						
60814		7.802679	-2.744990	-4.344733	-0.787403	2.624148	-0.880317	-0.012654	-0.224521	-0.325621	-0.796143	-0.168701	0.436768	0.078031	-0.027580	-0.043358	-0.194914	-0.681956	0.379690	-0.593953	-139.711148	-73.358046	-88.777585						
60815		7.747814	-1.023823	-5.046286	-2.511540	2.056046	-1.094510	0.063584	-0.178250	-0.360269	-0.800537	-0.170898	0.443604	0.077504	-0.010362	-0.050397	-0.195612	-0.683193	0.378403	-0.593122	-140.447577	-73.430538	-87.983467						
60816		8.138754	-0.655294	-5.370790	-2.973662	1.947833	-0.708988	0.068972	-0.112168	-0.323746	-0.798096	-0.177490	0.452637	0.081407	-0.006666	-0.053665	-0.196109	-0.684208	0.377213	-0.592546	-141.027509	-73.495905	-87.337049						
60817		7.619317	-2.018626	-5.977464	-2.344134	3.408107	-0.826657	0.169716	-0.098120	-0.259971	-0.798096	-0.175293	0.454590	0.076196	-0.020235	-0.059754	-0.196298	-0.685118	0.375883	-0.592278	-141.466606	-73.562737	-86.791313						
60818		7.215323	-2.665251	-6.053236	-1.912472	3.992219	-1.082810	0.227955	-0.075144	-0.201689	-0.798096	-0.179443	0.457031	0.072149	-0.026656	-0.060536	-0.195958	-0.685945	0.374602	-0.592244	-141.732699	-73.598513	-86.377504						
60819		7.864981	-0.566070	-5.238454	-2.920525	1.883920	-1.006943	0.131825	-0.038674	-0.152139	-0.800293	-0.181641	0.461426	0.078656	-0.005686	-0.052373	-0.196051	-0.686445	0.373698	-0.592205	-141.962661	-73.650096	-86.071580						
60820		8.642580	1.434845	-3.909524	-3.502498	-0.562518	-0.899024	-0.123746	-0.001763	-0.141978	-0.806396	-0.194824	0.461914	0.086436	0.014263	-0.039103	-0.196878	-0.686597	0.373590	-0.591823	-142.253393	-73.697001	-85.842271						
60821		9.873956	-0.314562	0.654468	0.877577	-3.014513	-0.423076	-0.297156	0.101933	-0.264035	-0.793213	-0.190430	0.461670	0.098739	-0.003266	0.006499	-0.199060	-0.686454	0.373445	-0.591350	-142.740982	-73.851695	-85.527424						
60822		10.110578	-2.969305	0.951208	3.082368	-1.567025	0.186748	-0.273136	0.082930	-0.316236	-0.793213	-0.194824	0.466309	0.101063	-0.029840	0.009511	-0.201072	-0.686529	0.373095	-0.590803	-143.298968	-73.996392	-85.109355						
60823		10.596308	-2.624126	1.558491	3.269837	-2.331292	0.457157	-0.096053	-0.088681	-0.468683	-0.784180	-0.199219	0.464111	0.105894	-0.026482	0.015645	-0.202772	-0.687544	0.371832	-0.589837	-144.244934	-74.127445	-84.194365						
60824		10.693635	-5.170543	1.805408	5.407791	-0.860733	0.881325	0.202795	-0.272566	-0.810673	-0.788330	-0.209961	0.475586	0.106701	-0.052157	0.018147	-0.203942	-0.690057	0.368731	-0.588444	-145.787698	-74.263577	-82.470001						
60825		8.344937	-7.541434	0.268093	6.154384	2.471942	-0.724516	0.480883	-0.378042	-1.087708	-0.781250	-0.220703	0.484619	0.083033	-0.075873	0.002656	-0.204922	-0.693631	0.363916	-0.586897	-147.825676	-74.435479	-80.077953						
60826		8.186636	-6.185265	-2.396245	3.421917	3.621810	-0.528723	0.803148	-0.285301	-1.467394	-0.771973	-0.233887	0.482910	0.081444	-0.062355	-0.024096	-0.205901	-0.697939	0.356761	-0.585839	-150.282496	-74.725521	-77.051856						
60827		10.023905	-2.186156	-3.439382	-0.038419	1.339476	0.924626	0.810593	-0.442364	-1.672452	-0.767334	-0.242432	0.496338	0.100128	-0.022560	-0.034263	-0.207321	-0.702993	0.348981	-0.583979	-153.411684	-74.965158	-73.341795						
60828		12.916745	0.370990	-3.222217	-1.393018	-1.152245	3.381638	0.444402	-0.373890	-1.805908	-0.757813	-0.255615	0.489990	0.129254	0.002614	-0.031974	-0.210356	-0.707668	0.341720	-0.581536	-157.018071	-75.202456	-69.346014						
60829		13.920046	-0.198985	-2.545621	-0.217899	-1.349897	4.273193	-0.019975	-0.372146	-1.841425	-0.748535	-0.270996	0.499268	0.139221	-0.003274	-0.025197	-0.215290	-0.711812	0.335637	-0.578205	-161.114904	-75.390127	-65.136789						
60830		13.618036	-0.264973	-2.510081	0.042781	-1.124470	3.991291	-0.338000	-0.369749	-1.791610	-0.745850	-0.288330	0.499756	0.136195	-0.003912	-0.024843	-0.221028	-0.715497	0.330633	-0.574363	-165.323040	-75.481748	-60.988915						
60831		11.903387	-0.372968	-2.449386	0.158878	-0.582828	2.330622	-0.628197	-0.298716	-1.760612	-0.729492	-0.312500	0.502686	0.119031	-0.004854	-0.024302	-0.227987	-0.718503	0.326458	-0.570263	-169.683521	-75.541438	-56.872543						
60832		12.248410	-1.131355	-2.172818	1.131961	-0.193707	2.625201	-0.876891	-0.113135	-1.770691	-0.722168	-0.332275	0.489990	0.122389	-0.012492	-0.021606	-0.235976	-0.720685	0.322722	-0.566373	-174.122795	-75.618419	-52.807511						
60833		12.566325	-0.569359	-2.190112	0.949199	-0.465575	2.911695	-0.927911	-0.061421	-1.903253	-0.712402	-0.356445	0.492676	0.125608	-0.006990	-0.021832	-0.244787	-0.722740	0.318573	-0.562349	-178.967552	-75.657073	-48.375980						
60834		13.203327	-2.017572	-1.464664	2.805738	0.057648	3.327367	-0.994130	-0.024305	-2.082774	-0.700684	-0.378418	0.486816	0.131815	-0.021622	-0.014526	-0.254167	-0.724865	0.313863	-0.558086	175.812716	-75.608744	-43.575675						
60835		13.401722	-2.165458	-1.006556	3.480191	-0.011510	3.347413	-0.950251	-0.053326	-2.262788	-0.693359	-0.395752	0.489258	0.133763	-0.023216	-0.009922	-0.264016	-0.727241	0.308397	-0.553450	170.242782	-75.426807	-38.407954						
60836		13.036830	-3.383559	-1.051097	4.523135	1.096306	2.869672	-0.769344	-0.030562	-2.418239	-0.679199	-0.422119	0.474609	0.129948	-0.035449	-0.010357	-0.273424	-0.729984	0.301762	-0.548910	164.678797	-75.107403	-33.110653						
60837		12.379470	-2.570716	-1.631296	3.652041	1.283508	2.333368	-0.535801	-0.008777	-2.601058	-0.665039	-0.446289	0.481934	0.123447	-0.027358	-0.016236	-0.282643	-0.733086	0.293753	-0.544433	159.086044	-74.641317	-27.654307						
60838		12.871782	-2.553786	-1.390126	4.156803	1.265763	2.647018	-0.453907	0.002775	-2.798001	-0.646484	-0.468018	0.475830	0.128343	-0.027367	-0.013842	-0.291886	-0.736477	0.284713	-0.539763	153.598531	-73.998013	-22.224962						
60839		13.737086	-3.474818	-1.030419	5.549972	1.784314	3.142740	-0.548573	0.055075	-2.910685	-0.630371	-0.487793	0.471924	0.136843	-0.036770	-0.010243	-0.301950	-0.739546	0.275394	-0.534842	148.235991	-73.214167	-16.980462						
60840		14.675160	-2.200610	-0.322521	5.611766	0.614700	3.913953	-0.787780	0.091692	-2.990290	-0.609375	-0.514160	0.459473	0.146399	-0.024209	-0.003200	-0.312936	-0.742145	0.266286	-0.529513	143.136959	-72.290574	-12.114167						
60841		16.452949	-1.258912	1.088888	6.650715	-0.859818	5.302825	-1.248777	0.184273	-3.054615	-0.584229	-0.538330	0.451416	0.164322	-0.015032	0.010826	-0.325984	-0.743629	0.257960	-0.523648	138.077339	-71.259119	-7.556577						
60842		18.085346	-0.528574	2.589233	7.885536	-2.188126	6.529673	-1.998446	0.396350	-3.037270	-0.569824	-0.569092	0.434326	0.180799	-0.007775	0.025603	-0.341810	-0.743131	0.251225	-0.517502	132.932088	-70.200840	-3.319173						
60843		18.910315	-2.961269	4.012744	11.080883	-1.406949	6.240042	-3.303455	0.708995	-2.962424	-0.552979	-0.600098	0.402100	0.188785	-0.031750	0.039970	-0.362675	-0.739138	0.247524	-0.510758	127.220796	-69.160854	0.735953						
60844		17.891368	-8.991392	3.030427	14.893871	3.227652	3.523880	-4.681445	0.996047	-2.853226	-0.536621	-0.626709	0.367432	0.177769	-0.091727	0.031550	-0.388339	-0.731355	0.247047	-0.503270	120.990895	-68.127307	4.544824						
60845		14.417983	-13.805563	-1.217865	15.325450	9.283134	-0.932873	-4.951670	1.035080	-2.939300	-0.519531	-0.666504	0.333008	0.142074	-0.140411	-0.009460	-0.415053	-0.722405	0.246671	-0.494991	114.956567	-66.915917	7.990219						
