// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
60818		10.030885	1.505488	5.102526	1.850308	1.311881	1.310448	0.125747	6.434926	-2.672726	-0.695068	0.245361	0.052490	0.102070	0.013668	0.047769	0.694748	-0.327048	-0.421607	-0.482299	-6.328149	-64.328228	-65.555389						
60819		10.817797	1.535463	5.891485	1.784578	0.874569	2.438179	-0.033892	6.204709	-2.740705	-0.694092	0.216797	-0.001953	0.110132	0.013864	0.055515	0.700830	-0.306101	-0.404098	-0.501841	-2.763946	-60.883881	-69.585823						
60820		12.201482	0.194066	7.139945	0.373024	-0.009296	4.318171	-0.134321	6.100500	-2.891372	-0.699951	0.192383	-0.041016	0.124128	0.000202	0.067634	0.705276	-0.285331	-0.386606	-0.521256	0.060449	-57.435820	-72.967923						
60821		13.904611	-1.934173	8.109182	-1.734846	-1.720406	6.211548	0.010301	6.152305	-3.083902	-0.694336	0.161377	-0.091064	0.141132	-0.021512	0.076770	0.708740	-0.263025	-0.368965	-0.540713	2.542961	-53.846772	-75.973119						
60822		15.602679	-2.665290	8.856236	-2.541750	-3.426662	7.812630	0.331060	6.375432	-3.167708	-0.677490	0.130615	-0.129883	0.158293	-0.029289	0.083493	0.711909	-0.238691	-0.351228	-0.559331	4.743673	-50.094120	-78.529659						
60823		16.877029	-2.571948	9.275876	-2.602501	-5.147090	8.736356	0.619466	6.618138	-3.066938	-0.665527	0.104248	-0.177734	0.171290	-0.028609	0.087032	0.715216	-0.212334	-0.332681	-0.576805	6.632418	-46.122818	-80.596923						
60824		18.050999	-2.271971	9.308259	-2.407286	-7.185222	9.161974	0.803206	6.787799	-2.806637	-0.653320	0.077881	-0.214355	0.183181	-0.025635	0.086796	0.718769	-0.185161	-0.313507	-0.592284	8.146525	-42.068095	-82.115959						
60825		20.104123	-2.284588	9.205320	-2.384698	-10.167433	9.804887	0.912763	6.882541	-2.476820	-0.641357	0.058105	-0.249023	0.203740	-0.025757	0.084959	0.722567	-0.157404	-0.293412	-0.605831	9.343048	-37.932951	-83.173055						
60826		21.929326	-2.859778	8.387893	-2.724946	-13.602521	9.337541	1.045473	6.901285	-2.061893	-0.629395	0.036133	-0.290527	0.221696	-0.031287	0.076097	0.726787	-0.129682	-0.273107	-0.616746	10.290763	-33.844593	-83.773936						
60827		25.178315	-3.531000	6.368487	-2.670197	-18.837067	8.207065	1.349726	6.874703	-1.657194	-0.617920	0.027588	-0.343262	0.253461	-0.037795	0.054741	0.731498	-0.101141	-0.253064	-0.625012	11.185367	-29.779348	-84.005835						
60828		25.375381	-2.692969	4.282562	-1.314931	-20.984246	5.259286	1.602884	6.674517	-1.334200	-0.603516	0.003418	-0.384521	0.254801	-0.028924	0.034106	0.736140	-0.072760	-0.234216	-0.630830	12.086726	-25.889013	-83.977256						
60829		26.184399	-3.221370	1.005308	-0.822977	-24.009743	1.124711	1.825266	6.124931	-1.150412	-0.584961	-0.013916	-0.423828	0.261791	-0.033761	0.001731	0.739980	-0.045282	-0.217629	-0.634837	13.075358	-22.307397	-83.842134						
60830		26.033521	-3.211450	-2.190536	0.140925	-25.499671	-3.299970	1.870336	5.402953	-1.207126	-0.570801	-0.038086	-0.462891	0.259412	-0.033432	-0.029231	0.742143	-0.019966	-0.203790	-0.638196	14.121295	-19.145460	-83.780182						
60831		23.591959	-5.147791	-7.066638	-0.483435	-25.147118	-10.345573	1.871919	4.424079	-1.258658	-0.552002	-0.062256	-0.493164	0.233945	-0.052258	-0.076343	0.742607	0.002401	-0.193350	-0.641206	15.208245	-16.504297	-83.836616						
60832		23.233820	-6.666390	-11.256152	-0.613088	-25.978248	-15.781389	1.968745	3.216410	-1.283116	-0.540039	-0.084229	-0.507813	0.230052	-0.067008	-0.116932	0.741444	0.021179	-0.187700	-0.643880	16.388913	-14.540518	-84.047984						
60833		23.780900	-6.377109	-12.162132	0.123986	-26.449843	-17.193123	1.831156	1.942120	-1.083083	-0.539551	-0.093018	-0.518555	0.236263	-0.063922	-0.124505	0.739521	0.035206	-0.186238	-0.645898	17.500399	-13.295592	-84.323388						
60834		27.927606	-5.539390	-9.857436	0.663360	-29.772709	-14.387929	1.413468	1.256736	-0.737059	-0.534424	-0.113037	-0.531250	0.278443	-0.055714	-0.100719	0.738038	0.045093	-0.186051	-0.647033	18.347121	-12.490190	-84.506576						
60835		27.072424	-5.911629	-9.937137	0.339404	-28.948648	-15.147559	0.805852	1.020790	-0.308491	-0.534424	-0.110840	-0.531250	0.270120	-0.059129	-0.100989	0.737805	0.051580	-0.184837	-0.647162	18.799782	-11.887205	-84.485661						
60836		25.016793	-7.517479	-12.709605	-0.294167	-27.596782	-18.879861	0.460367	0.595518	0.156550	-0.529785	-0.115234	-0.531006	0.249846	-0.074685	-0.128013	0.738752	0.054978	-0.184204	-0.645982	19.018591	-11.603173	-84.284549						
60837		22.378267	-7.096318	-13.556046	0.291655	-25.083207	-20.091580	0.313018	-0.122798	0.611291	-0.525391	-0.113037	-0.522217	0.224081	-0.070066	-0.135533	0.740539	0.055052	-0.185896	-0.643439	19.128425	-11.799117	-83.968349						
60838		23.994707	-6.911339	-10.937746	-0.119143	-26.268359	-17.099478	0.357490	-0.914966	0.709243	-0.541504	-0.106445	-0.513672	0.240687	-0.068066	-0.108400	0.741871	0.052690	-0.190662	-0.640702	19.283555	-12.437558	-83.750789						
60839		11.622292	-0.649934	-2.886643	1.645104	-11.876853	-10.062456	-0.047882	-1.793025	0.689553	-0.548828	-0.088867	-0.498779	0.116497	-0.006105	-0.027821	0.742366	0.045944	-0.197429	-0.638595	19.241765	-13.559231	-83.714165						
60840		-4.537787	1.163931	15.289763	-4.800143	7.567844	3.431083	-0.146639	-2.264259	1.409809	-0.564941	-0.078125	-0.472656	-0.047186	0.011423	0.152362	0.744611	0.036692	-0.205707	-0.633950	19.067295	-15.059477	-83.364532						
60841		1.526632	12.353122	24.238477	3.090840	6.348161	16.503084	-0.308555	-2.726581	1.570014	-0.572021	-0.062744	-0.448730	0.010990	0.124003	0.242363	0.746760	0.025112	-0.215238	-0.628802	18.784870	-16.850892	-83.004518						
60842		-0.347115	10.803750	6.100819	7.889947	4.186978	-1.195252	-1.755054	-2.776733	2.377083	-0.584473	-0.033936	-0.420898	-0.005597	0.108509	0.059989	0.751320	0.007184	-0.220377	-0.622014	17.517863	-18.796649	-82.164062						
60843		4.152332	-5.803943	0.656539	-5.095631	-5.020888	-9.391948	-1.663118	-4.072355	1.705700	-0.600830	-0.014404	-0.388428	0.041864	-0.057621	0.007896	0.751991	-0.013762	-0.230597	-0.617369	16.466434	-21.334167	-81.892852						
60844		8.654903	1.911154	14.219294	-1.869844	-2.761831	6.605583	-0.172507	-5.273005	0.186952	-0.623291	-0.012451	-0.344238	0.082743	0.019314	0.144391	0.746221	-0.030978	-0.249830	-0.616263	16.681989	-24.270083	-82.714255						
60845		20.083239	2.515694	21.666858	-2.805890	-9.131367	18.252249	-0.198949	-5.537920	0.024235	-0.637207	0.005127	-0.300537	0.194729	0.025400	0.222092	0.739059	-0.048964	-0.269870	-0.615276	16.998875	-27.332428	-83.717639						
60846		34.863244	8.611112	16.178332	6.101673	-21.552835	22.581504	-2.643447	-3.902351	0.939034	-0.637695	0.013916	-0.276367	0.344987	0.089924	0.167367	0.735823	-0.072072	-0.275881	-0.614215	15.538655	-29.639056	-83.840468						
60847		26.179315	6.873464	7.982132	6.482697	-17.218125	11.583511	-2.246080	-2.201353	0.646917	-0.629150	0.029541	-0.261475	0.260673	0.070491	0.081910	0.733855	-0.088164	-0.276927	-0.613999	14.224136	-30.978336	-83.797453						
