// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
60754		10.137139	-1.081093	-1.068589	-1.816680	1.009686	0.224836	0.585840	-0.235507	0.733832	-0.722412	0.616943	-0.396729	0.101423	-0.010408	-0.010597	-0.554905	0.324600	0.737362	0.207393	-169.659709	-72.358616	124.908257						
60755		11.243478	-2.164095	-1.815462	-2.216871	0.109514	1.565698	0.435030	-0.279505	0.783240	-0.722656	0.625732	-0.390137	0.112544	-0.021161	-0.018044	-0.555373	0.326798	0.737244	0.203062	-168.059833	-72.103335	123.481151						
60756		10.986259	-2.294016	-2.709517	-1.599456	-0.551078	1.608305	0.397080	-0.231432	0.784623	-0.716309	0.634766	-0.396729	0.109983	-0.022455	-0.027013	-0.555946	0.328942	0.736966	0.199002	-166.540444	-71.868959	122.116345						
60757		9.352878	-0.917354	-3.915784	0.519924	-0.723571	0.329147	0.374256	-0.267193	0.652678	-0.718750	0.639160	-0.401123	0.093610	-0.008795	-0.039050	-0.556193	0.330846	0.736923	0.195282	-165.266618	-71.615043	120.986859						
60758		9.100559	-1.091280	-3.853601	0.432226	-0.804137	0.088192	0.518668	-0.229723	0.549303	-0.712158	0.641602	-0.401123	0.091079	-0.010563	-0.038459	-0.556721	0.331773	0.737120	0.191425	-164.134730	-71.398297	120.100335						
60759		9.210045	-0.705770	-3.696648	0.616132	-0.334164	0.111855	0.601409	-0.167610	0.510550	-0.716797	0.648193	-0.405518	0.092149	-0.006711	-0.036910	-0.557559	0.332399	0.737233	0.187419	-162.973409	-71.208641	119.225621						
60760		9.443001	-1.207252	-4.234674	0.648581	-0.912628	0.546182	0.705568	-0.114502	0.462044	-0.712646	0.654785	-0.412109	0.094482	-0.011705	-0.042334	-0.558722	0.332363	0.737405	0.183300	-161.859328	-71.058898	118.469123						
60761		9.865842	-0.336192	-4.323595	1.301567	-0.167115	0.883987	0.813065	-0.072777	0.421823	-0.712891	0.659424	-0.414307	0.098681	-0.002978	-0.043213	-0.560156	0.331977	0.737567	0.178915	-160.702625	-70.926003	117.725219						
60762		8.955062	0.644603	-5.303017	2.857450	-0.292116	0.211276	0.684225	-0.036233	0.397037	-0.714844	0.654785	-0.418701	0.089547	0.006805	-0.052991	-0.561492	0.331677	0.737583	0.175180	-159.685755	-70.821702	117.057486						
60763		8.040736	1.124816	-6.183004	3.993681	-0.711732	-0.448300	0.597733	-0.035759	0.381302	-0.715088	0.659424	-0.425293	0.080397	0.011586	-0.061781	-0.562652	0.331697	0.737495	0.171758	-158.717048	-70.708413	116.381304						
60764		8.873014	-0.950369	-4.503235	1.297838	-0.856072	0.061270	0.601813	-0.017285	0.481742	-0.712891	0.663818	-0.425537	0.088756	-0.009154	-0.045053	-0.563978	0.331915	0.737223	0.168116	-157.626413	-70.588487	115.584428						
60765		9.810455	-1.439132	-2.450503	-0.593743	0.402834	0.375828	0.534366	-0.010827	0.599233	-0.719971	0.670410	-0.429932	0.098148	-0.014032	-0.024538	-0.565295	0.332871	0.736633	0.164347	-156.376635	-70.431625	114.572022						
60766		9.836562	-0.658192	-1.963168	-0.372456	1.332696	0.143716	0.378164	-0.056416	0.644330	-0.715576	0.672607	-0.423340	0.098392	-0.006228	-0.019616	-0.566223	0.334342	0.735993	0.160999	-155.229430	-70.242251	113.577462						
60767		9.777847	-0.672480	-2.036240	-0.274937	1.320437	0.106244	0.180116	-0.085084	0.708303	-0.709229	0.681641	-0.427734	0.097810	-0.006360	-0.020327	-0.566745	0.336758	0.735118	0.158098	-154.114624	-70.006462	112.489667						
60768		9.651875	-0.445519	-2.797238	0.493243	1.037602	0.180378	0.082536	-0.046040	0.739485	-0.709473	0.688232	-0.429932	0.096541	-0.004087	-0.027952	-0.567276	0.339398	0.734031	0.155582	-153.039240	-69.785292	111.388443						
60769		8.725750	-0.704773	-3.832992	1.235155	-0.023061	-0.336365	0.058237	-0.041708	0.777739	-0.700439	0.692871	-0.434326	0.087292	-0.006697	-0.038314	-0.567789	0.342369	0.732795	0.153004	-151.918844	-69.539546	110.216693						
60770		8.964360	-1.370794	-4.162804	1.045801	-0.564361	0.094632	0.203548	-0.044193	0.829041	-0.707520	0.699463	-0.425537	0.089708	-0.013294	-0.041622	-0.568584	0.344981	0.731617	0.149788	-150.703581	-69.279878	109.036643						
60771		9.068908	-1.797576	-4.071787	0.739208	-0.708216	0.237540	0.356385	-0.037862	0.872335	-0.703369	0.706055	-0.425781	0.090774	-0.017507	-0.040732	-0.569675	0.347422	0.730408	0.145847	-149.345842	-68.992309	107.790953						
60772		9.484746	-2.798023	-3.777129	-0.122466	-1.025960	0.722366	0.557492	-0.013609	0.942606	-0.701660	0.719482	-0.438965	0.094980	-0.027427	-0.037842	-0.571251	0.349403	0.729172	0.141061	-147.826122	-68.694238	106.497443						
60773		10.036962	-3.014604	-3.172504	-0.676246	-0.535324	1.102801	0.803576	0.008399	1.009142	-0.697266	0.726318	-0.438965	0.100518	-0.029511	-0.031849	-0.573350	0.351017	0.727864	0.135169	-146.084748	-68.362493	105.109315						
60774		10.143196	-1.118987	-2.962902	0.520085	1.078753	0.745705	0.895843	0.027405	1.050129	-0.688721	0.737549	-0.447754	0.101484	-0.010524	-0.029691	-0.575695	0.352364	0.726498	0.128904	-144.296964	-68.021420	103.730087						
60775		10.290863	-0.355784	-2.790640	0.979990	1.883749	0.642244	0.867567	-0.008249	1.131464	-0.688965	0.744385	-0.445557	0.102927	-0.002855	-0.027916	-0.577868	0.354228	0.724991	0.122390	-142.492913	-67.609027	102.305337						
60776		11.142033	-0.576343	-2.365988	0.548515	2.401807	1.322989	0.875848	-0.014156	1.251013	-0.676514	0.766602	-0.450195	0.111455	-0.004963	-0.023675	-0.580091	0.356351	0.723298	0.115531	-140.640889	-67.146039	100.836083						
60777		12.199169	-2.495516	-1.844250	-1.041578	1.859412	2.593075	0.945275	0.042993	1.455078	-0.672119	0.773438	-0.456787	0.122165	-0.023979	-0.018584	-0.582702	0.359104	0.721015	0.107885	-138.543228	-66.600619	99.128372						
60778		13.702656	-0.759498	-0.804641	-0.654471	4.443923	3.179838	0.955095	0.128267	1.644084	-0.663574	0.784668	-0.458984	0.137077	-0.006429	-0.008167	-0.585713	0.362282	0.718139	0.099836	-136.290382	-66.005598	97.259176						
60779		13.032009	0.802467	-1.320188	0.940290	5.165274	2.214403	0.773546	0.138913	1.795524	-0.648438	0.800781	-0.472168	0.130232	0.009245	-0.013258	-0.588471	0.366511	0.714787	0.091936	-134.084790	-65.319888	95.324108						
60780		13.149764	-0.178877	-1.347035	0.512426	4.672970	2.542774	0.640729	0.130626	1.995651	-0.637939	0.818604	-0.467773	0.131498	-0.000433	-0.013559	-0.590967	0.371796	0.710968	0.083966	-131.925239	-64.522421	93.338530						
60781		13.313758	-1.192487	-1.017425	-0.184588	4.407999	2.845950	0.589718	0.159972	2.221669	-0.622559	0.830078	-0.474365	0.133251	-0.010415	-0.010313	-0.593513	0.377989	0.706517	0.075494	-129.714324	-63.601909	91.254265						
60782		13.731427	-1.638017	-0.804964	-0.405481	4.621839	3.239037	0.566752	0.215685	2.436855	-0.600830	0.845947	-0.476563	0.137491	-0.014682	-0.008241	-0.596188	0.384922	0.701397	0.066617	-127.477354	-62.574874	89.103171						
60783		14.380469	-2.083328	-1.057153	-0.214680	4.718573	3.968901	0.649395	0.323435	2.590185	-0.581299	0.866211	-0.479004	0.144041	-0.018934	-0.010868	-0.599367	0.392053	0.695549	0.057139	-125.154348	-61.471692	86.892181						
60784		15.048210	-2.272214	-1.256822	0.147005	5.055800	4.595422	0.991480	0.434387	2.635899	-0.557617	0.888916	-0.485596	0.150736	-0.020673	-0.013001	-0.603479	0.398201	0.689260	0.046591	-122.697132	-60.344091	84.723592						
60785		15.251834	-1.682743	-1.553295	1.081177	5.649554	4.496770	1.553878	0.527643	2.601339	-0.544434	0.902588	-0.503174	0.152677	-0.014719	-0.016055	-0.608911	0.402429	0.682715	0.034342	-120.021073	-59.211764	82.654523						
60786		15.621574	0.695060	-1.815614	3.050734	7.541969	3.663533	2.005531	0.592891	2.551553	-0.524658	0.914307	-0.518555	0.156054	0.009127	-0.018535	-0.615288	0.404990	0.675994	0.020868	-117.232899	-58.077595	80.728269						
60787		17.151947	1.894204	-1.780799	4.162227	9.408451	4.154627	2.541795	0.726138	2.506454	-0.498047	0.926025	-0.544922	0.171197	0.021318	-0.018169	-0.623033	0.405616	0.668783	0.005954	-114.202100	-56.948079	78.858512						
60788		18.598561	4.035068	-3.190792	6.975872	11.170737	4.290281	3.235298	0.813603	2.459670	-0.489502	0.937256	-0.564697	0.185336	0.043150	-0.031980	-0.632214	0.403764	0.661181	-0.010928	-110.890692	-55.811284	77.100977						
60789		18.209851	6.316019	-5.388233	10.221335	11.763175	2.742545	3.902491	0.598348	2.523669	-0.464844	0.942383	-0.601807	0.181114	0.066492	-0.053149	-0.641741	0.399803	0.653748	-0.030656	-107.502615	-54.543969	75.693056						
60790		16.464162	7.852978	-8.563123	13.607290	10.797565	0.397781	3.977466	0.279588	2.845266	-0.438232	0.954346	-0.628174	0.163368	0.082545	-0.084245	-0.649933	0.396375	0.646330	-0.052270	-104.406715	-53.006570	74.673132						
60791		16.820240	8.664104	-11.673236	16.876855	10.730070	-0.107183	3.444315	0.100283	3.358644	-0.409424	0.963867	-0.656738	0.166636	0.091442	-0.115269	-0.655994	0.396048	0.638218	-0.074140	-101.802592	-51.133265	73.867240						
60792		18.348613	4.047665	-11.548873	15.357234	9.212508	3.056503	2.796027	0.114048	4.128435	-0.373779	0.973633	-0.676270	0.182511	0.045861	-0.114977	-0.660111	0.400078	0.628408	-0.096408	-99.607560	-48.807121	73.085343						
60793		19.543432	0.755122	-9.787873	13.103714	9.174982	5.098007	2.632459	0.127404	4.337551	-0.346924	0.980713	-0.700439	0.195128	0.013074	-0.097855	-0.663441	0.405042	0.617811	-0.118726	-97.617681	-46.351217	72.424285						
60794		22.242118	-1.988143	-6.064805	9.771069	11.317411	7.844835	3.034838	0.482520	4.051490	-0.311279	0.986084	-0.729004	0.222603	-0.014445	-0.061432	-0.668404	0.407750	0.605981	-0.140581	-95.345642	-44.062002	71.664918						
60795		18.108199	1.602937	-6.946835	11.150817	10.988120	1.745350	3.192499	0.554908	3.693906	-0.281982	0.986816	-0.761719	0.180538	0.020478	-0.069667	-0.673761	0.408624	0.594151	-0.161423	-93.082251	-41.967505	71.017409						
60796		15.157807	-0.818478	-6.454119	9.586517	8.049424	0.927313	2.796517	0.248654	3.503693	-0.252930	0.991943	-0.774902	0.151599	-0.004624	-0.064811	-0.677156	0.409811	0.583727	-0.181044	-91.297999	-39.953199	70.730915						
60797		13.837866	-6.345084	-7.003750	8.739855	4.048294	3.898270	2.353917	-0.339888	3.144444	-0.237061	0.990234	-0.792236	0.139464	-0.060436	-0.070524	-0.677973	0.410708	0.576185	-0.199203	-90.097656	-38.144529	70.952742						
60798		11.287920	-4.533907	-9.909752	11.446700	2.711670	0.568479	2.740259	-0.476753	2.484783	-0.221191	0.986084	-0.820801	0.113656	-0.042569	-0.099423	-0.679572	0.408130	0.569849	-0.216526	-88.756084	-36.710033	71.318863						
60799		11.826682	-4.280719	-8.660303	10.660593	4.029057	0.350395	3.917534	-0.298532	1.649280	-0.209229	0.973389	-0.857910	0.118735	-0.040125	-0.087230	-0.684733	0.399178	0.563136	-0.233826	-86.674362	-35.769057	71.578076						
60800		16.887160	0.908196	-5.546756	9.740178	12.073597	-1.088481	3.809820	-0.336007	1.015259	-0.206543	0.962402	-0.882080	0.168912	0.010990	-0.054987	-0.690005	0.388620	0.557680	-0.248717	-84.668661	-35.190168	71.872947						
60801		10.695470	7.732223	0.390091	2.938756	12.871718	-9.918838	2.522659	-0.147652	0.348493	-0.215088	0.953369	-0.901855	0.106816	0.077450	0.004956	-0.693961	0.380745	0.554355	-0.257180	-83.308728	-34.998987	72.002738						
60802		6.068737	7.123430	0.368590	1.590220	8.945249	-12.084549	1.435222	-0.162970	-0.002815	-0.212891	0.955811	-0.912598	0.060685	0.071204	0.004246	-0.696161	0.375633	0.553054	-0.261517	-82.560617	-34.998880	72.121598						
60803		4.220703	5.622883	2.191502	-0.783471	7.072192	-11.711093	0.616953	-0.037204	-0.207938	-0.219238	0.948975	-0.914795	0.042261	0.056117	0.022096	-0.697448	0.372923	0.552795	-0.262511	-82.222392	-35.120543	72.128692						
60804		3.895802	3.869119	1.589772	-0.371325	5.659867	-10.521694	-0.383243	0.014238	-0.468841	-0.221680	0.951172	-0.908447	0.039050	0.038630	0.015821	-0.697318	0.373076	0.554109	-0.259854	-82.420498	-35.372531	72.081015						
60805		4.324888	1.908954	0.698764	0.519566	4.633029	-8.762916	-1.200439	-0.005315	-0.754542	-0.231201	0.961914	-0.893066	0.043320	0.018968	0.006875	-0.695995	0.375214	0.557112	-0.253835	-83.082379	-35.803592	72.017235						
60806		4.483306	1.709671	0.284919	0.971278	4.525787	-8.517378	-1.812656	-0.111930	-1.066584	-0.241943	0.952881	-0.877686	0.044922	0.016882	0.002721	-0.693532	0.378484	0.561760	-0.245334	-84.127299	-36.404782	72.017740						
60807		3.834432	1.880556	-0.479964	1.594917	3.916070	-9.044747	-2.469298	-0.211574	-1.559956	-0.251709	0.965820	-0.849365	0.038494	0.018445	-0.004988	-0.690075	0.382423	0.568441	-0.233289	-85.583111	-37.308265	72.067025						
60808		2.865112	1.824035	-1.107700	1.995731	2.950647	-9.543085	-2.784177	-0.148730	-2.130826	-0.269775	0.967529	-0.827393	0.028851	0.017777	-0.011305	-0.686644	0.385839	0.576174	-0.218336	-87.193957	-38.518579	72.082537						
60809		2.573091	1.866237	-1.134936	2.002138	2.712521	-9.657388	-2.879150	-0.073122	-2.625906	-0.290283	0.973633	-0.807861	0.025976	0.018157	-0.011604	-0.683589	0.388065	0.584545	-0.201044	-88.845757	-40.026461	72.067064						
60810		3.305369	1.550068	-1.188646	2.206120	2.981970	-8.822776	-3.064242	-0.050896	-3.144290	-0.321777	0.970703	-0.788086	0.033293	0.014794	-0.012108	-0.680431	0.389304	0.593743	-0.181455	-90.628597	-41.814371	72.099087						
60811		4.531657	0.328595	-1.359397	2.380512	2.930279	-6.943042	-3.247867	-0.081826	-3.610743	-0.353027	0.963379	-0.755127	0.045369	0.002246	-0.013618	-0.676915	0.389506	0.603834	-0.159545	-92.597403	-43.884122	72.239117						
60812		5.406573	-0.729792	-1.613780	2.468310	2.609114	-5.401144	-3.416282	-0.156950	-3.951627	-0.377686	0.962646	-0.718018	0.053916	-0.008638	-0.015956	-0.672654	0.388984	0.614561	-0.136170	-94.799260	-46.123745	72.575870						
60813		6.117001	-1.426352	-1.916928	2.551052	2.304473	-4.218142	-3.545680	-0.217528	-4.199506	-0.408691	0.946289	-0.691650	0.060868	-0.015880	-0.018831	-0.667669	0.387774	0.625647	-0.111424	-97.249498	-48.506927	73.126885						
60814		7.042369	-1.492614	-1.870796	2.473380	2.615948	-3.305050	-3.604730	-0.207256	-4.408192	-0.439941	0.938965	-0.661133	0.070086	-0.016806	-0.018344	-0.662167	0.385852	0.636618	-0.085850	-99.906147	-50.972560	73.893192						
60815		7.731876	-1.350165	-1.810639	2.370851	2.868540	-2.669979	-3.659288	-0.172631	-4.615111	-0.472656	0.916016	-0.634766	0.076990	-0.015608	-0.017767	-0.656226	0.383103	0.647384	-0.059111	-102.811620	-53.549323	74.897303						
60816		8.033348	-1.552958	-1.663213	1.953256	2.647239	-2.139876	-3.591477	-0.053774	-4.838466	-0.503662	0.899658	-0.604004	0.079926	-0.017761	-0.016305	-0.650261	0.379147	0.657571	-0.031746	-105.895223	-56.213313	76.143221						
60817		8.179120	-2.076310	-1.641118	1.433358	2.016949	-1.581057	-3.521315	0.029239	-5.076061	-0.545410	0.874268	-0.579834	0.081222	-0.023114	-0.016030	-0.644152	0.373799	0.667331	-0.003479	-109.283678	-58.995127	77.747751						
60818		9.053022	-2.032728	-1.632510	1.222332	2.107619	-0.713648	-3.380604	0.035909	-5.351483	-0.573730	0.846924	-0.555664	0.089935	-0.023011	-0.015967	-0.637687	0.366761	0.676915	0.025048	-113.145169	-61.847369	79.952473						
60819		10.087708	-1.743031	-1.512596	0.993842	2.422532	0.197284	-3.272454	-0.018419	-5.554265	-0.610596	0.814941	-0.527100	0.100338	-0.020466	-0.014798	-0.630570	0.358280	0.686375	0.053908	-117.768880	-64.721599	83.009909						
60820		10.769623	-2.350370	-1.741499	0.457392	1.664204	1.211105	-3.126552	-0.092676	-5.684356	-0.643066	0.778809	-0.507080	0.106973	-0.026819	-0.016963	-0.622759	0.348585	0.695618	0.082311	-123.402493	-67.486542	87.203706						
60821		11.521743	-3.946827	-2.059128	-0.706207	0.059156	2.516787	-2.797685	-0.106525	-5.827192	-0.670898	0.744873	-0.487305	0.114008	-0.043084	-0.019944	-0.614761	0.336966	0.704559	0.110086	-130.312436	-70.129194	92.874501						
60822		11.690343	-4.891418	-2.556726	-1.436815	-1.445987	2.951141	-2.403208	-0.049068	-5.967834	-0.693848	0.699951	-0.473877	0.115375	-0.052675	-0.024921	-0.606915	0.323306	0.713049	0.136706	-138.844123	-72.537967	100.416920						
60823		11.877137	-5.097091	-3.276432	-1.584117	-2.569191	3.172259	-2.088171	-0.042484	-6.171903	-0.723877	0.657227	-0.458252	0.117123	-0.054941	-0.032179	-0.598657	0.308057	0.721219	0.162951	-149.824980	-74.562784	110.546325						
60824		12.835641	-5.231119	-4.339433	-1.541345	-3.730507	4.136480	-1.780992	-0.059042	-6.396895	-0.746582	0.607910	-0.449219	0.126601	-0.056763	-0.042864	-0.590146	0.290325	0.729373	0.188294	-163.701396	-75.978619	123.827693						
60825		13.779873	-6.247685	-5.134954	-2.363432	-5.523556	4.989219	-1.430937	-0.064175	-6.564367	-0.771729	0.560791	-0.442627	0.135658	-0.067318	-0.050836	-0.581148	0.270998	0.737231	0.212882	-179.732095	-76.473195	139.423137						
60826		15.017298	-7.664359	-5.707746	-3.725111	-7.558154	5.862817	-1.055940	-0.108609	-6.682909	-0.790039	0.509277	-0.437988	0.147525	-0.081903	-0.056574	-0.571865	0.249522	0.745030	0.235882	164.270126	-75.889618	155.262311						
60827		16.564793	-9.029962	-5.547371	-5.724015	-9.169446	6.610626	-0.790654	-0.128461	-6.606366	-0.803955	0.462402	-0.435547	0.162576	-0.095922	-0.054997	-0.562143	0.227599	0.752220	0.257604	150.767702	-74.359158	168.708638						
60828		19.087006	-10.552678	-5.735240	-7.880263	-11.190755	8.105701	-0.649959	-0.252141	-6.322660	-0.815674	0.417725	-0.426514	0.187476	-0.111675	-0.056758	-0.552028	0.205986	0.758882	0.277366	140.722272	-72.197552	178.798384						
60829		21.937123	-12.170864	-5.463885	-10.657727	-13.103625	9.519678	-0.711694	-0.465300	-5.865725	-0.822998	0.377686	-0.417480	0.215799	-0.128265	-0.053685	-0.541057	0.186525	0.764836	0.295790	133.703918	-69.715747	-174.246048						
60830		21.906355	-14.557825	-4.675721	-13.325888	-15.165308	7.678739	-0.723509	-0.626190	-5.224340	-0.830566	0.342041	-0.412842	0.215303	-0.151402	-0.045538	-0.530077	0.169495	0.770041	0.311971	128.979828	-67.237641	-169.621474						
60831		19.241952	-16.629343	-3.405708	-14.947138	-16.249302	3.257031	-0.661811	-0.646309	-4.458709	-0.833740	0.306396	-0.403809	0.188755	-0.170639	-0.032883	-0.519919	0.155156	0.774262	0.325775	125.759852	-64.985304	-166.531022						
60832		16.286567	-19.027753	-2.412474	-16.113603	-17.401913	-1.411203	-0.487374	-0.590713	-3.536914	-0.837402	0.284180	-0.397217	0.159536	-0.193176	-0.023182	-0.511418	0.143798	0.777601	0.336319	123.694334	-63.136120	-164.551681						
60833		13.291244	-21.270486	-2.313088	-16.275914	-18.777697	-5.702074	-0.330067	-0.506025	-2.611054	-0.839111	0.268555	-0.396973	0.130178	-0.214454	-0.022446	-0.504779	0.135449	0.780111	0.343918	122.409033	-61.730887	-163.328162						
60834		10.399109	-24.360675	-2.632125	-16.473893	-20.906608	-9.951865	-0.102388	-0.337761	-1.729152	-0.836670	0.261963	-0.392578	0.101924	-0.244507	-0.026023	-0.500411	0.129668	0.781908	0.348417	121.702680	-60.798370	-162.596424						
60835		10.168929	-24.498384	-3.434370	-15.815854	-21.562686	-10.338548	0.324428	-0.181924	-0.989141	-0.842773	0.250732	-0.392578	0.100508	-0.245427	-0.034650	-0.498201	0.125436	0.783527	0.349494	121.526995	-60.271781	-162.190216						
60836		10.082732	-22.246541	-2.450361	-15.126776	-19.332673	-9.844043	0.593839	-0.070587	-0.332123	-0.834229	0.257568	-0.383789	0.100467	-0.222558	-0.025129	-0.497727	0.122908	0.784926	0.347927	121.764406	-60.098523	-162.078655						
60837		10.008326	-20.500878	-1.527508	-14.706214	-17.501654	-9.361718	0.594740	-0.070312	0.399339	-0.834473	0.266357	-0.394775	0.100498	-0.204762	-0.015849	-0.498548	0.123260	0.785859	0.344503	122.391045	-60.285198	-162.412890						
60838		11.102535	-20.083831	-0.381945	-15.753997	-16.623221	-8.314724	0.535112	-0.007923	1.319126	-0.825684	0.273193	-0.392578	0.112347	-0.200089	-0.004351	-0.501118	0.127249	0.785948	0.339077	123.445544	-60.926940	-163.278208						
60839		14.955256	-16.822939	-0.563670	-15.615115	-14.802909	-3.178597	0.437650	-0.006784	2.121384	-0.823975	0.284424	-0.392578	0.151326	-0.166618	-0.005997	-0.504992	0.134645	0.785288	0.331930	124.979977	-61.946986	-164.740800						
60840		12.482532	1.695208	-4.497940	-1.495426	-3.129693	3.105556	0.258827	-0.127166	2.127184	-0.813721	0.306641	-0.390625	0.124664	0.018337	-0.044877	-0.508177	0.142677	0.784541	0.325415	126.621034	-62.902182	-166.431588						
60841		13.857009	30.068273	-4.485762	13.686808	18.142360	14.677362	0.291744	-0.524883	0.405494	-0.820068	0.300049	-0.390625	0.138076	0.301028	-0.044056	-0.507044	0.144536	0.786031	0.322755	127.560397	-62.924095	-167.298088						
60842		9.450295	20.260413	-2.030234	8.420364	13.008176	6.429080	0.920440	-0.230840	0.311810	-0.820557	0.308838	-0.397217	0.094209	0.202841	-0.019260	-0.507308	0.143929	0.787846	0.318153	128.523006	-62.992082	-167.793525						
60843		10.296043	-5.822376	2.890895	-9.753295	-3.510362	-3.424278	1.337784	0.533348	1.848803	-0.816406	0.320068	-0.408203	0.103570	-0.057459	0.028247	-0.513324	0.147109	0.787208	0.308481	130.187493	-64.019898	-168.799262						
60844		23.052672	0.565271	0.613535	-9.807621	-0.978673	11.042624	1.381347	0.875851	2.516927	-0.808105	0.342529	-0.419434	0.230456	0.008515	0.005178	-0.521618	0.152232	0.785131	0.297170	132.209717	-65.443767	-170.166761						
60845		21.516261	6.115986	-0.187784	-5.079087	3.273113	11.724539	0.686270	0.918933	2.465235	-0.809082	0.362549	-0.421631	0.214376	0.063814	-0.002648	-0.529414	0.158892	0.781770	0.288634	133.945659	-66.850745	-171.636742						
60846		17.035536	-9.886279	-10.955715	-3.964881	-15.324046	6.231150	-0.369306	0.172545	2.966301	-0.802979	0.382568	-0.421875	0.171704	-0.096525	-0.109525	-0.534020	0.171327	0.778315	0.282304	136.500355	-68.125771	-174.637479						
60847		21.141905	-13.371121	-14.010470	-5.073300	-19.587829	10.499033	-0.330221	-0.341809	3.754597	-0.794922	0.406982	-0.419678	0.214121	-0.129939	-0.139524	-0.537662	0.187425	0.775369	0.273119	140.847328	-69.415010	-179.503854						
