// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
60799		9.514169	-1.262372	7.897440	-1.476423	-1.368447	2.452289	-0.425897	0.338926	0.269449	-0.702637	-0.182861	-0.756348	0.095292	-0.012327	0.078839	-0.806115	-0.130102	0.480744	-0.319588	-10.953272	-59.118313	49.476962						
60800		10.158059	-1.879614	7.417076	-0.537389	-1.274314	2.829274	-0.318091	0.370887	0.161527	-0.691650	-0.177979	-0.765381	0.101733	-0.018596	0.074012	-0.806918	-0.127811	0.479924	-0.319719	-11.231731	-58.897707	49.584390						
60801		10.122411	-2.130002	7.027214	-0.118603	-1.229888	2.631389	-0.309801	0.239454	0.089542	-0.694336	-0.171387	-0.767578	0.101318	-0.021146	0.070184	-0.807511	-0.125934	0.479573	-0.319494	-11.461164	-58.758780	49.640142						
60802		9.991214	-2.289174	6.667846	0.176810	-1.195529	2.355478	-0.271720	-0.019348	0.000192	-0.692139	-0.171387	-0.767578	0.099906	-0.022801	0.066719	-0.807600	-0.124838	0.480147	-0.318835	-11.633757	-58.775122	49.654889						
60803		9.767011	-1.968615	6.446042	0.029202	-0.929301	2.017650	-0.208151	-0.211800	-0.097420	-0.696289	-0.173828	-0.762939	0.097592	-0.019667	0.064584	-0.807341	-0.124539	0.481336	-0.317815	-11.716682	-58.910910	49.607488						
60804		9.644659	-1.273787	6.378112	-0.428445	-0.430716	1.804246	-0.155986	-0.249696	-0.175061	-0.696533	-0.169434	-0.762939	0.096356	-0.012772	0.063911	-0.807080	-0.124699	0.482544	-0.316582	-11.704140	-59.076882	49.483733						
60805		9.467427	-0.673342	6.109498	-0.693279	0.072968	1.453436	-0.104604	-0.159973	-0.222474	-0.702881	-0.176270	-0.763184	0.094618	-0.006807	0.061174	-0.807075	-0.125037	0.483279	-0.315337	-11.599707	-59.198048	49.287329						
60806		8.991517	-0.064546	5.456020	-0.778118	0.666452	0.654883	-0.047299	-0.059202	-0.251877	-0.703125	-0.174072	-0.763184	0.089898	-0.000746	0.054587	-0.807323	-0.125519	0.483497	-0.314174	-11.413879	-59.265633	49.034745						
60807		8.658024	0.699831	4.683687	-0.817734	1.500811	-0.093279	-0.025191	0.020256	-0.279098	-0.702881	-0.176270	-0.763184	0.086595	0.006883	0.046827	-0.807790	-0.126030	0.483342	-0.313004	-11.174161	-59.291256	48.734187						
60808		8.350459	1.333244	4.411795	-1.109401	1.997628	-0.552542	-0.051216	0.109451	-0.283821	-0.702881	-0.178467	-0.767578	0.083548	0.013225	0.044069	-0.808496	-0.126309	0.482863	-0.311808	-10.927805	-59.266514	48.408736						
60809		7.953867	2.009631	4.357898	-1.605241	2.392598	-0.981352	-0.138247	0.185019	-0.302668	-0.696045	-0.182617	-0.769775	0.079609	0.020006	0.043492	-0.809465	-0.126163	0.482202	-0.310372	-10.700939	-59.200659	48.047609						
60810		7.419328	2.532322	4.452602	-2.151302	2.552788	-1.437736	-0.290156	0.264439	-0.338109	-0.696289	-0.173584	-0.771973	0.074295	0.025262	0.044391	-0.810774	-0.125365	0.481428	-0.308474	-10.514424	-59.093033	47.631970						
60811		6.897549	2.741276	4.430144	-2.411646	2.544536	-1.911668	-0.447864	0.310437	-0.406171	-0.701172	-0.169434	-0.769775	0.069100	0.027371	0.044133	-0.812389	-0.124017	0.480666	-0.305948	-10.349334	-58.966012	47.135229						
60812		6.320958	2.569333	4.292246	-2.374894	2.282652	-2.455475	-0.603994	0.316245	-0.468768	-0.687500	-0.171143	-0.785156	0.063337	0.025674	0.042745	-0.814200	-0.122176	0.480073	-0.302789	-10.216329	-58.841419	46.570712						
60813		5.804358	2.171562	4.022488	-2.091803	1.931873	-2.995154	-0.747237	0.286818	-0.532004	-0.691650	-0.177979	-0.778564	0.058159	0.021711	0.040060	-0.816106	-0.119945	0.479770	-0.299007	-10.114559	-58.739255	45.946199						
60814		5.567507	1.691649	3.728202	-1.650729	1.626609	-3.302122	-0.864406	0.204706	-0.589572	-0.681396	-0.162109	-0.782959	0.055763	0.016913	0.037152	-0.817953	-0.117496	0.479927	-0.294649	-10.040777	-58.688526	45.275460						
60815		5.564177	1.116465	3.259110	-0.952471	1.402206	-3.491696	-0.945252	0.123481	-0.647493	-0.685547	-0.168945	-0.785156	0.055698	0.011138	0.032504	-0.819711	-0.114968	0.480489	-0.289806	-9.974663	-58.689133	44.559215						
60816		5.692867	0.388913	2.942520	-0.234916	1.012694	-3.477258	-0.969334	0.052872	-0.702698	-0.679199	-0.157471	-0.789551	0.056950	0.003832	0.029391	-0.821366	-0.112575	0.481324	-0.284625	-9.880946	-58.734394	43.794662						
60817		5.930261	-0.352670	2.518946	0.598350	0.677556	-3.423609	-0.929417	-0.015353	-0.744596	-0.681641	-0.157471	-0.791748	0.059287	-0.003630	0.025211	-0.822863	-0.110538	0.482345	-0.279323	-9.735519	-58.821568	42.996957						
60818		6.178180	-0.921356	2.419635	1.090916	0.318264	-3.211023	-0.859565	-0.084991	-0.774890	-0.690674	-0.155518	-0.791748	0.061735	-0.009349	0.024263	-0.824170	-0.108956	0.483519	-0.274011	-9.528500	-58.949507	42.174680						
60819		6.275733	-1.503981	2.378277	1.481435	-0.147066	-3.098034	-0.767273	-0.147752	-0.803177	-0.683838	-0.155518	-0.791748	0.062679	-0.015200	0.023887	-0.825284	-0.107903	0.484796	-0.268769	-9.247695	-59.113967	41.329567						
60820		6.472238	-2.027523	1.984904	2.130949	-0.389648	-3.086055	-0.672260	-0.177294	-0.822319	-0.684082	-0.150879	-0.791748	0.064621	-0.020474	0.019975	-0.826277	-0.107328	0.486041	-0.263649	-8.891403	-59.294510	40.461404						
60821		6.516928	-2.387971	1.752534	2.512014	-0.627863	-3.138897	-0.609252	-0.115847	-0.822586	-0.683838	-0.157715	-0.793945	0.065060	-0.024094	0.017636	-0.827362	-0.106928	0.486937	-0.258712	-8.483818	-59.437250	39.577106						
60822		6.315871	-2.395471	1.908265	2.318893	-0.816087	-3.237998	-0.549887	-0.047968	-0.802521	-0.681396	-0.159912	-0.789551	0.063057	-0.024155	0.019164	-0.828535	-0.106634	0.487473	-0.254027	-8.045913	-59.536471	38.697911						
60823		6.187546	-2.178724	2.163584	1.963387	-0.825673	-3.241775	-0.503185	-0.008766	-0.774327	-0.688232	-0.159912	-0.796143	0.061790	-0.021972	0.021694	-0.829723	-0.106413	0.487792	-0.249592	-7.600110	-59.607848	37.841645						
60824		6.365617	-1.656739	2.623701	1.421273	-0.556709	-2.897514	-0.475049	0.031830	-0.726371	-0.677002	-0.159668	-0.793945	0.063600	-0.016736	0.026267	-0.830919	-0.106141	0.487923	-0.245438	-7.176185	-59.649430	37.029953						
60825		6.856085	-0.775226	3.427289	0.567233	-0.016443	-2.129518	-0.478205	0.026183	-0.646199	-0.677246	-0.155273	-0.796143	0.068540	-0.007892	0.034283	-0.831989	-0.105663	0.488115	-0.241606	-6.831939	-59.685774	36.308767						
60826		7.597341	-0.004727	3.903473	0.125761	0.651069	-1.296997	-0.535178	-0.012235	-0.526434	-0.672852	-0.152832	-0.796143	0.075971	-0.000143	0.039040	-0.832840	-0.104699	0.488591	-0.238104	-6.639599	-59.734129	35.725613						
60827		8.465059	0.627048	4.254809	-0.099208	1.298431	-0.407473	-0.654927	-0.071843	-0.398008	-0.674805	-0.157227	-0.798340	0.084648	0.006241	0.042558	-0.833442	-0.102994	0.489519	-0.234815	-6.647205	-59.807515	35.295222						
60828		9.475324	0.924323	4.198922	0.204727	1.872397	0.420557	-0.807104	-0.160117	-0.243229	-0.675537	-0.146240	-0.798340	0.094731	0.009298	0.042028	-0.833712	-0.100376	0.491064	-0.231743	-6.902306	-59.921003	35.050130						
60829		10.485991	1.331841	3.768679	0.737594	2.701805	1.054184	-0.945168	-0.149118	-0.090756	-0.675781	-0.139648	-0.802979	0.104838	0.013449	0.037702	-0.833882	-0.096795	0.492790	-0.228974	-7.386051	-60.018318	34.978490						
60830		11.017007	1.507303	3.617236	0.972912	3.095721	1.421218	-0.991314	-0.050705	0.035104	-0.676514	-0.126221	-0.800781	0.110158	0.015272	0.036125	-0.834155	-0.092594	0.494207	-0.226651	-8.008056	-60.050260	35.035256						
60831		10.806926	0.710326	3.225453	1.557749	2.523790	1.091508	-0.959417	0.101300	0.101139	-0.674561	-0.117188	-0.800781	0.108082	0.007312	0.032165	-0.834691	-0.088190	0.494973	-0.224754	-8.655886	-59.990400	35.143658						
60832		10.258771	-0.269490	2.334438	2.481333	1.868759	0.242920	-0.852860	0.124961	0.116615	-0.670410	-0.110596	-0.802979	0.102604	-0.002536	0.023291	-0.835206	-0.084160	0.495517	-0.223183	-9.252643	-59.915123	35.262541						
60833		9.733362	-2.116682	1.215741	3.982666	0.506889	-0.616051	-0.627366	0.051768	0.079671	-0.672852	-0.106201	-0.807373	0.097345	-0.021090	0.012198	-0.835471	-0.081248	0.496092	-0.221990	-9.694819	-59.884213	35.353272						
60834		9.397584	-3.766794	0.859041	4.853298	-0.922641	-0.933755	-0.401164	-0.110683	0.083453	-0.675293	-0.104004	-0.805176	0.093987	-0.037611	0.008718	-0.835234	-0.079447	0.497092	-0.221298	-10.037968	-59.944265	35.478257						
60835		9.857625	-4.574352	1.079935	5.193118	-1.585943	-0.337465	-0.251521	-0.345543	0.107649	-0.675537	-0.097412	-0.798340	0.098582	-0.045677	0.011027	-0.834319	-0.078474	0.498914	-0.220993	-10.361860	-60.133987	35.680889						
60836		11.115306	-4.355237	2.026352	4.796098	-1.365966	1.221597	-0.180476	-0.511787	0.095025	-0.680176	-0.095215	-0.793945	0.111121	-0.043481	0.020587	-0.832971	-0.078009	0.501346	-0.220738	-10.666495	-60.418375	35.906755						
60837		12.948689	-3.641371	2.724260	4.595704	-0.454943	3.111012	-0.131438	-0.351580	0.063886	-0.686523	-0.102051	-0.796143	0.129450	-0.036354	0.027494	-0.832035	-0.077653	0.503039	-0.220545	-10.885959	-60.615156	36.067501						
60838		14.085167	-2.612194	3.269350	4.130186	0.600340	4.275793	-0.083027	0.124612	0.023165	-0.685059	-0.086426	-0.802979	0.140875	-0.026092	0.032617	-0.832319	-0.077073	0.502684	-0.220483	-10.946640	-60.548738	36.076907						
60839		14.970446	-1.391667	3.747332	3.595603	1.803560	5.150991	-0.119422	0.565968	0.010852	-0.673828	-0.088379	-0.800781	0.149810	-0.013886	0.037058	-0.833738	-0.075888	0.500522	-0.220453	-10.931437	-60.234896	35.975860						
60840		14.706594	-0.229358	4.576737	2.404515	2.529712	5.190652	-0.206195	0.932031	0.004560	-0.671631	-0.086182	-0.805176	0.147277	-0.002244	0.045084	-0.836101	-0.073943	0.496924	-0.220306	-10.893736	-59.716066	35.789205						
60841		13.492500	0.546358	4.816586	1.487217	2.845108	4.160064	-0.190366	0.871779	-0.028409	-0.660645	-0.083496	-0.813965	0.135134	0.005490	0.047572	-0.838326	-0.072220	0.493533	-0.220044	-10.829618	-59.234317	35.583245						
60842		10.709826	0.567221	5.655396	-0.267007	1.794116	2.175439	-0.133042	0.494524	-0.074698	-0.656250	-0.083252	-0.811768	0.107240	0.005670	0.056285	-0.839639	-0.071258	0.491644	-0.219579	-10.761102	-58.970293	35.407915						
60843		8.949452	0.576616	5.433704	-0.801613	1.362778	0.553149	-0.007151	0.107710	-0.116778	-0.658447	-0.083252	-0.818359	0.089527	0.005716	0.054289	-0.840000	-0.071360	0.491217	-0.219119	-10.650297	-58.927826	35.268860						
60844		7.518230	0.583948	6.629478	-2.353897	0.527450	-0.066115	0.132317	-0.158743	-0.169456	-0.662598	-0.087891	-0.813965	0.075135	0.005732	0.066358	-0.839714	-0.072461	0.491744	-0.218673	-10.457388	-59.041370	35.125577						
60845		6.067220	0.104316	9.191941	-4.806290	-1.240490	0.019611	0.342898	-0.545773	-0.257422	-0.668945	-0.094727	-0.813965	0.060422	0.000807	0.092086	-0.838490	-0.075093	0.493624	-0.218246	-10.124487	-59.381177	34.961839						
60846		5.702141	-1.054190	11.237037	-6.114667	-3.177038	0.789770	0.565042	-0.983115	-0.379129	-0.675781	-0.095215	-0.796143	0.056448	-0.010967	0.112618	-0.836215	-0.079429	0.497043	-0.217677	-9.613488	-59.979844	34.738776						
60847		6.806759	-3.006685	11.815927	-5.315253	-4.963084	2.107881	0.794356	-1.310019	-0.524381	-0.684082	-0.108887	-0.789551	0.067212	-0.030714	0.118480	-0.833153	-0.085439	0.501491	-0.216940	-8.862323	-60.774811	34.393389						
